Version 3.21 - Inpatient Facility Charge Table,,,,,,,,
,,,,,,,,
Item Code,Code Type,Description,Charge Type Indicator,Standard Room and Board Per Diem,Standard Ancillary Charge Per Diem,ICU Room and Board Per Diem,ICU Ancillary Charge Per Diem,Start Date
644,DRG,ENDOCRINE DISORDERS W CC,N,"$3,006.13 ","$5,395.35 ","$4,974.08 ","$5,395.35 ",20170101
645,DRG,ENDOCRINE DISORDERS W/O CC/MCC,N,"$3,154.37 ","$5,925.59 ","$5,261.63 ","$5,925.59 ",20170101
652,DRG,KIDNEY TRANSPLANT,S,"$3,708.41 ","$40,728.47 ","$7,263.03 ","$40,728.47 ",20170101
653,DRG,MAJOR BLADDER PROCEDURES W MCC,S,"$3,250.90 ","$12,027.35 ","$6,065.17 ","$12,027.35 ",20170101
654,DRG,MAJOR BLADDER PROCEDURES W CC,S,"$3,250.54 ","$13,534.42 ","$5,691.96 ","$13,534.42 ",20170101
655,DRG,MAJOR BLADDER PROCEDURES W/O CC/MCC,S,"$3,292.28 ","$17,046.46 ","$5,894.56 ","$17,046.46 ",20170101
656,DRG,KIDNEY & URETER PROCEDURES FOR NEOPLASM W MCC,S,"$3,211.66 ","$14,180.98 ","$6,089.25 ","$14,180.98 ",20170101
657,DRG,KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC,S,"$3,202.88 ","$16,308.97 ","$5,788.79 ","$16,308.97 ",20170101
658,DRG,KIDNEY & URETER PROCEDURES FOR NEOPLASM W/O CC/MCC,S,"$3,063.14 ","$22,349.58 ","$5,451.19 ","$22,349.58 ",20170101
659,DRG,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W MCC,S,"$3,436.62 ","$10,766.50 ","$6,274.58 ","$10,766.50 ",20170101
660,DRG,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC,S,"$3,739.44 ","$14,205.91 ","$6,291.34 ","$14,205.91 ",20170101
661,DRG,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W/O CC/MCC,S,"$3,212.30 ","$23,347.78 ","$5,432.54 ","$23,347.78 ",20170101
662,DRG,MINOR BLADDER PROCEDURES W MCC,S,"$3,004.50 ","$8,802.74 ","$5,372.60 ","$8,802.74 ",20170101
663,DRG,MINOR BLADDER PROCEDURES W CC,S,"$2,872.80 ","$10,350.18 ","$4,576.95 ","$10,350.18 ",20170101
664,DRG,MINOR BLADDER PROCEDURES W/O CC/MCC,S,"$2,686.58 ","$18,455.57 ","$4,266.37 ","$18,455.57 ",20170101
665,DRG,PROSTATECTOMY W MCC,S,"$3,096.25 ","$7,976.24 ","$4,961.75 ","$7,976.24 ",20170101
666,DRG,PROSTATECTOMY W CC,S,"$3,309.54 ","$9,688.91 ","$4,936.58 ","$9,688.91 ",20170101
667,DRG,PROSTATECTOMY W/O CC/MCC,S,"$2,931.96 ","$12,535.40 ","$4,281.04 ","$12,535.40 ",20170101
668,DRG,TRANSURETHRAL PROCEDURES W MCC,S,"$2,883.03 ","$8,701.78 ","$5,004.73 ","$8,701.78 ",20170101
669,DRG,TRANSURETHRAL PROCEDURES W CC,S,"$3,229.05 ","$12,339.16 ","$5,350.79 ","$12,339.16 ",20170101
670,DRG,TRANSURETHRAL PROCEDURES W/O CC/MCC,S,"$3,113.47 ","$13,468.79 ","$4,651.55 ","$13,468.79 ",20170101
671,DRG,URETHRAL PROCEDURES W CC/MCC,S,"$2,947.00 ","$10,273.43 ","$4,982.65 ","$10,273.43 ",20170101
672,DRG,URETHRAL PROCEDURES W/O CC/MCC,S,"$3,762.87 ","$19,183.90 ","$5,045.03 ","$19,183.90 ",20170101
673,DRG,OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC,S,"$3,122.21 ","$9,360.39 ","$5,149.65 ","$9,360.39 ",20170101
674,DRG,OTHER KIDNEY & URINARY TRACT PROCEDURES W CC,S,"$2,975.82 ","$10,019.41 ","$4,839.27 ","$10,019.41 ",20170101
675,DRG,OTHER KIDNEY & URINARY TRACT PROCEDURES W/O CC/MCC,S,"$2,795.08 ","$17,315.86 ","$4,089.26 ","$17,315.86 ",20170101
682,DRG,RENAL FAILURE W MCC,N,"$2,748.31 ","$6,189.21 ","$4,742.64 ","$6,189.21 ",20170101
683,DRG,RENAL FAILURE W CC,N,"$2,653.60 ","$5,362.35 ","$4,412.26 ","$5,362.35 ",20170101
684,DRG,RENAL FAILURE W/O CC/MCC,N,"$2,402.10 ","$5,100.09 ","$4,068.18 ","$5,100.09 ",20170101
685,DRG,ADMIT FOR RENAL DIALYSIS,N,"$2,542.20 ","$6,726.31 ","$4,185.66 ","$6,726.31 ",20170101
686,DRG,KIDNEY & URINARY TRACT NEOPLASMS W MCC,N,"$2,975.64 ","$6,326.29 ","$5,343.48 ","$6,326.29 ",20170101
687,DRG,KIDNEY & URINARY TRACT NEOPLASMS W CC,N,"$3,341.59 ","$6,971.71 ","$5,161.37 ","$6,971.71 ",20170101
688,DRG,KIDNEY & URINARY TRACT NEOPLASMS W/O CC/MCC,N,"$3,160.40 ","$8,849.70 ","$5,301.98 ","$8,849.70 ",20170101
689,DRG,KIDNEY & URINARY TRACT INFECTIONS W MCC,N,"$2,665.34 ","$5,155.68 ","$4,480.84 ","$5,155.68 ",20170101
690,DRG,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,N,"$2,618.52 ","$5,025.95 ","$4,387.22 ","$5,025.95 ",20170101
691,DRG,URINARY STONES W ESW LITHOTRIPSY W CC/MCC,N,"$2,608.64 ","$14,942.19 ","$4,658.60 ","$14,942.19 ",20170101
692,DRG,URINARY STONES W ESW LITHOTRIPSY W/O CC/MCC,N,"$2,201.98 ","$17,209.98 ","$4,312.70 ","$17,209.98 ",20170101
693,DRG,URINARY STONES W/O ESW LITHOTRIPSY W MCC,N,"$2,733.62 ","$8,156.33 ","$4,885.47 ","$8,156.33 ",20170101
694,DRG,URINARY STONES W/O ESW LITHOTRIPSY W/O MCC,N,"$2,738.54 ","$10,281.57 ","$4,583.72 ","$10,281.57 ",20170101
695,DRG,KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W MCC,N,"$2,896.42 ","$5,719.62 ","$4,918.07 ","$5,719.62 ",20170101
696,DRG,KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W/O MCC,N,"$2,953.28 ","$5,369.65 ","$4,644.41 ","$5,369.65 ",20170101
697,DRG,URETHRAL STRICTURE,N,"$3,073.48 ","$8,836.73 ","$5,484.05 ","$8,836.73 ",20170101
698,DRG,OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,N,"$3,053.89 ","$6,115.21 ","$5,237.62 ","$6,115.21 ",20170101
699,DRG,OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,N,"$3,112.09 ","$6,529.06 ","$5,043.41 ","$6,529.06 ",20170101
700,DRG,OTHER KIDNEY & URINARY TRACT DIAGNOSES W/O CC/MCC,N,"$3,233.52 ","$6,762.21 ","$5,129.48 ","$6,762.21 ",20170101
707,DRG,MAJOR MALE PELVIC PROCEDURES W CC/MCC,S,"$3,283.35 ","$22,394.89 ","$6,224.15 ","$22,394.89 ",20170101
708,DRG,MAJOR MALE PELVIC PROCEDURES W/O CC/MCC,S,"$2,924.37 ","$39,166.52 ","$4,889.60 ","$39,166.52 ",20170101
709,DRG,PENIS PROCEDURES W CC/MCC,S,"$2,921.00 ","$10,435.63 ","$5,779.20 ","$10,435.63 ",20170101
710,DRG,PENIS PROCEDURES W/O CC/MCC,S,"$2,962.21 ","$24,336.16 ","$4,442.95 ","$24,336.16 ",20170101
711,DRG,TESTES PROCEDURES W CC/MCC,S,"$3,054.11 ","$9,248.10 ","$5,795.41 ","$9,248.10 ",20170101
712,DRG,TESTES PROCEDURES W/O CC/MCC,S,"$3,515.89 ","$14,109.33 ","$5,343.79 ","$14,109.33 ",20170101
713,DRG,TRANSURETHRAL PROSTATECTOMY W CC/MCC,S,"$2,841.96 ","$10,145.73 ","$4,844.17 ","$10,145.73 ",20170101
714,DRG,TRANSURETHRAL PROSTATECTOMY W/O CC/MCC,S,"$3,228.61 ","$16,343.82 ","$4,998.84 ","$16,343.82 ",20170101
715,DRG,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC FOR MALIGNANCY W CC/MCC,S,"$3,202.97 ","$10,079.86 ","$5,230.58 ","$10,079.86 ",20170101
716,DRG,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC FOR MALIGNANCY W/O CC/MCC,S,"$3,345.87 ","$32,696.82 ","$5,402.46 ","$32,696.82 ",20170101
717,DRG,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W CC/MCC,S,"$2,826.53 ","$8,264.04 ","$5,032.86 ","$8,264.04 ",20170101
718,DRG,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W/O CC/MCC,S,"$2,919.31 ","$11,056.52 ","$4,420.76 ","$11,056.52 ",20170101
722,DRG,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM W MCC",N,"$3,154.47 ","$5,457.49 ","$4,936.44 ","$5,457.49 ",20170101
723,DRG,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM W CC",N,"$3,227.38 ","$5,859.53 ","$5,222.55 ","$5,859.53 ",20170101
724,DRG,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM W/O CC/MCC",N,"$3,280.41 ","$8,269.85 ","$4,618.77 ","$8,269.85 ",20170101
725,DRG,BENIGN PROSTATIC HYPERTROPHY W MCC,N,"$2,759.99 ","$4,996.23 ","$4,582.72 ","$4,996.23 ",20170101
726,DRG,BENIGN PROSTATIC HYPERTROPHY W/O MCC,N,"$3,169.68 ","$5,628.68 ","$4,947.82 ","$5,628.68 ",20170101
727,DRG,INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W MCC,N,"$2,784.04 ","$5,679.13 ","$4,634.78 ","$5,679.13 ",20170101
728,DRG,INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W/O MCC,N,"$2,675.58 ","$5,252.51 ","$4,538.04 ","$5,252.51 ",20170101
729,DRG,OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES W CC/MCC,N,"$2,550.04 ","$4,753.71 ","$4,363.56 ","$4,753.71 ",20170101
730,DRG,OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES W/O CC/MCC,N,"$3,184.18 ","$7,153.12 ","$5,418.53 ","$7,153.12 ",20170101
734,DRG,"PELVIC EVISCERATION, RAD HYSTERECTOMY & RAD VULVECTOMY W CC/MCC",S,"$3,556.55 ","$14,976.10 ","$6,944.61 ","$14,976.10 ",20170101
735,DRG,"PELVIC EVISCERATION, RAD HYSTERECTOMY & RAD VULVECTOMY W/O CC/MCC",S,"$3,376.93 ","$25,260.24 ","$5,381.66 ","$25,260.24 ",20170101
736,DRG,UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W MCC,S,"$3,169.59 ","$11,717.04 ","$6,220.47 ","$11,717.04 ",20170101
737,DRG,UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W CC,S,"$3,304.35 ","$13,242.02 ","$6,279.69 ","$13,242.02 ",20170101
738,DRG,UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W/O CC/MCC,S,"$3,214.98 ","$17,068.49 ","$5,403.06 ","$17,068.49 ",20170101
739,DRG,"UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W MCC",S,"$3,332.22 ","$12,555.22 ","$6,356.41 ","$12,555.22 ",20170101
740,DRG,"UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W CC",S,"$3,442.74 ","$17,142.47 ","$6,308.96 ","$17,142.47 ",20170101
741,DRG,"UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W/O CC/MCC",S,"$3,212.73 ","$24,779.25 ","$5,360.73 ","$24,779.25 ",20170101
742,DRG,UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W CC/MCC,S,"$2,893.23 ","$15,508.96 ","$5,669.86 ","$15,508.96 ",20170101
743,DRG,UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W/O CC/MCC,S,"$2,630.20 ","$20,653.41 ","$4,907.21 ","$20,653.41 ",20170101
744,DRG,"D&C, CONIZATION, LAPAROSCOPY & TUBAL INTERRUPTION W CC/MCC",S,"$3,437.65 ","$10,760.29 ","$5,950.65 ","$10,760.29 ",20170101
745,DRG,"D&C, CONIZATION, LAPAROSCOPY & TUBAL INTERRUPTION W/O CC/MCC",S,"$3,124.98 ","$17,992.12 ","$5,147.75 ","$17,992.12 ",20170101
746,DRG,"VAGINA, CERVIX & VULVA PROCEDURES W CC/MCC",S,"$2,914.57 ","$10,920.53 ","$5,368.34 ","$10,920.53 ",20170101
747,DRG,"VAGINA, CERVIX & VULVA PROCEDURES W/O CC/MCC",S,"$2,809.31 ","$20,366.66 ","$4,853.34 ","$20,366.66 ",20170101
748,DRG,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,S,"$2,696.86 ","$23,638.10 ","$5,569.17 ","$23,638.10 ",20170101
749,DRG,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W CC/MCC,S,"$3,171.98 ","$11,029.49 ","$5,885.93 ","$11,029.49 ",20170101
750,DRG,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W/O CC/MCC,S,"$3,084.78 ","$18,759.96 ","$5,636.14 ","$18,759.96 ",20170101
754,DRG,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W MCC",N,"$2,983.46 ","$6,064.07 ","$5,066.30 ","$6,064.07 ",20170101
755,DRG,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W CC",N,"$2,998.73 ","$5,725.79 ","$4,939.15 ","$5,725.79 ",20170101
756,DRG,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC",N,"$2,251.29 ","$4,541.40 ","$3,720.96 ","$4,541.40 ",20170101
757,DRG,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W MCC",N,"$2,658.26 ","$5,597.65 ","$4,395.29 ","$5,597.65 ",20170101
758,DRG,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W CC",N,"$2,678.38 ","$5,259.50 ","$4,235.52 ","$5,259.50 ",20170101
759,DRG,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC",N,"$2,612.33 ","$5,319.28 ","$4,692.88 ","$5,319.28 ",20170101
760,DRG,MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W CC/MCC,N,"$3,220.87 ","$7,024.38 ","$5,296.21 ","$7,024.38 ",20170101
761,DRG,MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W/O CC/MCC,N,"$3,751.20 ","$8,718.25 ","$5,754.22 ","$8,718.25 ",20170101
765,DRG,CESAREAN SECTION W CC/MCC,S,"$2,736.09 ","$6,444.49 ","$5,237.16 ","$6,444.49 ",20170101
766,DRG,CESAREAN SECTION W/O CC/MCC,S,"$2,588.81 ","$7,149.17 ","$4,703.17 ","$7,149.17 ",20170101
767,DRG,VAGINAL DELIVERY W STERILIZATION &/OR D&C,S,"$2,533.63 ","$8,472.80 ","$3,947.85 ","$8,472.80 ",20170101
768,DRG,VAGINAL DELIVERY W O.R. PROC EXCEPT STERIL &/OR D&C,S,"$4,333.65 ","$8,787.45 ","$8,216.78 ","$8,787.45 ",20170101
769,DRG,POSTPARTUM & POST ABORTION DIAGNOSES W O.R. PROCEDURE,S,"$2,576.91 ","$11,282.85 ","$5,248.46 ","$11,282.85 ",20170101
770,DRG,"ABORTION W D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",S,"$3,620.17 ","$12,943.81 ","$6,022.26 ","$12,943.81 ",20170101
774,DRG,VAGINAL DELIVERY W COMPLICATING DIAGNOSES,N,"$2,725.52 ","$5,634.48 ","$4,903.26 ","$5,634.48 ",20170101
775,DRG,VAGINAL DELIVERY W/O COMPLICATING DIAGNOSES,N,"$2,654.10 ","$5,586.24 ","$5,065.16 ","$5,586.24 ",20170101
776,DRG,POSTPARTUM & POST ABORTION DIAGNOSES W/O O.R. PROCEDURE,N,"$2,966.91 ","$4,588.56 ","$5,701.35 ","$4,588.56 ",20170101
777,DRG,ECTOPIC PREGNANCY,N,"$3,170.65 ","$17,230.10 ","$5,847.23 ","$17,230.10 ",20170101
778,DRG,THREATENED ABORTION,N,"$2,663.74 ","$3,092.40 ","$3,921.61 ","$3,092.40 ",20170101
779,DRG,ABORTION W/O D&C,N,"$3,385.97 ","$7,623.04 ","$5,370.51 ","$7,623.04 ",20170101
780,DRG,FALSE LABOR,N,"$2,154.45 ","$4,334.57 ","$4,021.65 ","$4,334.57 ",20170101
781,DRG,OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS,N,"$3,064.04 ","$3,598.41 ","$5,359.58 ","$3,598.41 ",20170101
782,DRG,OTHER ANTEPARTUM DIAGNOSES W/O MEDICAL COMPLICATIONS,N,"$2,672.26 ","$4,359.83 ","$4,464.09 ","$4,359.83 ",20170101
789,DRG,"NEONATES, DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY",N,"$3,907.42 ","$8,212.81 ","$7,228.36 ","$8,212.81 ",20170101
790,DRG,"EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME, NEONATE",N,"$3,279.16 ","$6,892.30 ","$6,066.13 ","$6,892.30 ",20170101
791,DRG,PREMATURITY W MAJOR PROBLEMS,N,"$2,555.83 ","$5,371.99 ","$4,728.06 ","$5,371.99 ",20170101
792,DRG,PREMATURITY W/O MAJOR PROBLEMS,N,"$1,853.44 ","$3,895.65 ","$3,428.69 ","$3,895.65 ",20170101
793,DRG,FULL TERM NEONATE W MAJOR PROBLEMS,N,"$2,113.39 ","$4,442.05 ","$3,909.59 ","$4,442.05 ",20170101
794,DRG,NEONATE W OTHER SIGNIFICANT PROBLEMS,N,"$1,141.45 ","$2,399.16 ","$2,111.58 ","$2,399.16 ",20170101
795,DRG,NORMAL NEWBORN,N,$831.12 ,"$1,746.88 ","$1,537.49 ","$1,746.88 ",20170101
799,DRG,SPLENECTOMY W MCC,S,"$2,760.72 ","$13,326.58 ","$5,695.30 ","$13,326.58 ",20170101
800,DRG,SPLENECTOMY W CC,S,"$3,151.39 ","$15,672.83 ","$5,868.67 ","$15,672.83 ",20170101
801,DRG,SPLENECTOMY W/O CC/MCC,S,"$2,681.81 ","$18,807.46 ","$4,475.63 ","$18,807.46 ",20170101
802,DRG,OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W MCC,S,"$3,327.91 ","$9,962.91 ","$5,430.03 ","$9,962.91 ",20170101
803,DRG,OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W CC,S,"$3,069.99 ","$11,277.33 ","$5,289.53 ","$11,277.33 ",20170101
804,DRG,OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W/O CC/MCC,S,"$3,103.53 ","$15,654.99 ","$5,132.71 ","$15,654.99 ",20170101
808,DRG,MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W MCC,N,"$3,456.07 ","$9,439.96 ","$5,783.11 ","$9,439.96 ",20170101
809,DRG,MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,N,"$2,959.57 ","$7,332.85 ","$4,669.71 ","$7,332.85 ",20170101
810,DRG,MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W/O CC/MCC,N,"$3,053.55 ","$8,893.52 ","$4,975.88 ","$8,893.52 ",20170101
811,DRG,RED BLOOD CELL DISORDERS W MCC,N,"$2,862.84 ","$7,108.35 ","$4,770.23 ","$7,108.35 ",20170101
812,DRG,RED BLOOD CELL DISORDERS W/O MCC,N,"$2,629.22 ","$6,099.51 ","$4,271.94 ","$6,099.51 ",20170101
813,DRG,COAGULATION DISORDERS,N,"$3,238.77 ","$16,258.15 ","$5,514.93 ","$16,258.15 ",20170101
814,DRG,RETICULOENDOTHELIAL & IMMUNITY DISORDERS W MCC,N,"$3,292.45 ","$8,054.10 ","$6,064.52 ","$8,054.10 ",20170101
815,DRG,RETICULOENDOTHELIAL & IMMUNITY DISORDERS W CC,N,"$2,917.65 ","$6,842.41 ","$5,039.45 ","$6,842.41 ",20170101
816,DRG,RETICULOENDOTHELIAL & IMMUNITY DISORDERS W/O CC/MCC,N,"$2,532.91 ","$6,636.70 ","$4,639.75 ","$6,636.70 ",20170101
820,DRG,LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W MCC,S,"$3,670.90 ","$12,346.18 ","$6,429.87 ","$12,346.18 ",20170101
821,DRG,LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W CC,S,"$3,544.42 ","$14,559.03 ","$6,013.03 ","$14,559.03 ",20170101
822,DRG,LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W/O CC/MCC,S,"$3,489.21 ","$21,175.59 ","$5,712.15 ","$21,175.59 ",20170101
823,DRG,LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER O.R. PROC W MCC,S,"$3,942.06 ","$12,198.10 ","$6,621.94 ","$12,198.10 ",20170101
824,DRG,LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER O.R. PROC W CC,S,"$3,295.71 ","$11,124.81 ","$5,145.45 ","$11,124.81 ",20170101
825,DRG,LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER O.R. PROC W/O CC/MCC,S,"$3,207.79 ","$15,289.18 ","$5,221.38 ","$15,289.18 ",20170101
826,DRG,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W MCC,S,"$3,356.86 ","$12,547.13 ","$6,658.23 ","$12,547.13 ",20170101
827,DRG,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W CC,S,"$3,450.56 ","$13,462.78 ","$6,254.07 ","$13,462.78 ",20170101
828,DRG,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W/O CC/MCC,S,"$3,357.59 ","$17,477.04 ","$6,005.63 ","$17,477.04 ",20170101
829,DRG,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W OTHER O.R. PROC W CC/MCC,S,"$3,690.13 ","$12,280.26 ","$6,166.72 ","$12,280.26 ",20170101
830,DRG,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W OTHER O.R. PROC W/O CC/MCC,S,"$4,213.49 ","$19,414.87 ","$7,005.15 ","$19,414.87 ",20170101
834,DRG,ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W MCC,N,"$3,989.70 ","$10,851.74 ","$6,176.76 ","$10,851.74 ",20170101
835,DRG,ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W CC,N,"$3,746.55 ","$9,440.71 ","$5,105.30 ","$9,440.71 ",20170101
836,DRG,ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W/O CC/MCC,N,"$3,629.52 ","$10,111.47 ","$5,076.71 ","$10,111.47 ",20170101
837,DRG,CHEMO W ACUTE LEUKEMIA AS SDX OR W HIGH DOSE CHEMO AGENT W MCC,N,"$3,741.59 ","$9,361.07 ","$5,198.39 ","$9,361.07 ",20170101
838,DRG,CHEMO W ACUTE LEUKEMIA AS SDX W CC OR HIGH DOSE CHEMO AGENT,N,"$3,768.66 ","$10,818.20 ","$5,221.30 ","$10,818.20 ",20170101
839,DRG,CHEMO W ACUTE LEUKEMIA AS SDX W/O CC/MCC,N,"$3,630.89 ","$7,506.37 ","$4,405.97 ","$7,506.37 ",20170101
840,DRG,LYMPHOMA & NON-ACUTE LEUKEMIA W MCC,N,"$3,714.53 ","$9,727.02 ","$5,955.26 ","$9,727.02 ",20170101
841,DRG,LYMPHOMA & NON-ACUTE LEUKEMIA W CC,N,"$3,442.14 ","$8,687.05 ","$5,242.81 ","$8,687.05 ",20170101
842,DRG,LYMPHOMA & NON-ACUTE LEUKEMIA W/O CC/MCC,N,"$2,885.58 ","$9,086.28 ","$4,479.01 ","$9,086.28 ",20170101
843,DRG,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W MCC,N,"$2,985.88 ","$6,747.88 ","$4,986.78 ","$6,747.88 ",20170101
844,DRG,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W CC,N,"$2,916.07 ","$6,252.63 ","$4,744.72 ","$6,252.63 ",20170101
845,DRG,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W/O CC/MCC,N,"$2,417.80 ","$5,611.46 ","$3,663.90 ","$5,611.46 ",20170101
846,DRG,CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W MCC,N,"$3,727.95 ","$9,754.03 ","$5,254.60 ","$9,754.03 ",20170101
847,DRG,CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,N,"$3,398.07 ","$10,826.08 ","$4,279.07 ","$10,826.08 ",20170101
848,DRG,CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W/O CC/MCC,N,"$3,061.93 ","$9,745.43 ","$5,038.77 ","$9,745.43 ",20170101
849,DRG,RADIOTHERAPY,N,"$3,846.30 ","$9,275.50 ","$5,810.13 ","$9,275.50 ",20170101
853,DRG,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,S,"$3,110.31 ","$10,524.72 ","$5,674.70 ","$10,524.72 ",20170101
854,DRG,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,S,"$2,786.74 ","$8,415.62 ","$4,660.60 ","$8,415.62 ",20170101
855,DRG,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W/O CC/MCC,S,"$2,599.34 ","$10,486.45 ","$4,747.93 ","$10,486.45 ",20170101
856,DRG,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC,S,"$2,933.29 ","$9,085.18 ","$5,627.13 ","$9,085.18 ",20170101
857,DRG,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W CC,S,"$2,911.24 ","$8,428.96 ","$4,809.21 ","$8,428.96 ",20170101
858,DRG,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W/O CC/MCC,S,"$2,702.86 ","$8,825.82 ","$4,332.86 ","$8,825.82 ",20170101
862,DRG,POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W MCC,N,"$2,801.65 ","$5,835.68 ","$4,937.10 ","$5,835.68 ",20170101
863,DRG,POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,N,"$2,693.81 ","$5,041.24 ","$4,258.93 ","$5,041.24 ",20170101
864,DRG,FEVER,N,"$2,829.20 ","$6,519.54 ","$4,531.69 ","$6,519.54 ",20170101
865,DRG,VIRAL ILLNESS W MCC,N,"$3,205.87 ","$7,150.36 ","$5,622.84 ","$7,150.36 ",20170101
866,DRG,VIRAL ILLNESS W/O MCC,N,"$2,845.79 ","$5,727.73 ","$4,522.06 ","$5,727.73 ",20170101
867,DRG,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W MCC,N,"$3,261.89 ","$8,414.98 ","$5,687.02 ","$8,414.98 ",20170101
868,DRG,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W CC,N,"$2,932.44 ","$5,572.05 ","$4,577.33 ","$5,572.05 ",20170101
