Version 3.18 - Inpatient Facility Charge Table,,,,,,,,
,,,,,,,,
Item Code,Code Type,Description,Charge Type Indicator,Standard Room and Board Per Diem,Standard Ancillary Charge Per Diem,ICU Room and Board Per Diem,ICU Ancillary Charge Per Diem,Start Date
644,DRG,ENDOCRINE DISORDERS W CC,N,"$2,955.22 ","$5,340.02 ","$4,783.57 ","$5,340.02 ",20160101
645,DRG,ENDOCRINE DISORDERS W/O CC/MCC,N,"$3,160.82 ","$6,024.90 ","$5,257.95 ","$6,024.90 ",20160101
652,DRG,KIDNEY TRANSPLANT,S,"$3,642.31 ","$40,270.45 ","$7,306.49 ","$40,270.45 ",20160101
653,DRG,MAJOR BLADDER PROCEDURES W MCC,S,"$3,179.36 ","$11,840.48 ","$5,851.06 ","$11,840.48 ",20160101
654,DRG,MAJOR BLADDER PROCEDURES W CC,S,"$3,058.89 ","$12,358.85 ","$5,372.27 ","$12,358.85 ",20160101
655,DRG,MAJOR BLADDER PROCEDURES W/O CC/MCC,S,"$3,262.33 ","$15,651.26 ","$5,878.59 ","$15,651.26 ",20160101
656,DRG,KIDNEY & URETER PROCEDURES FOR NEOPLASM W MCC,S,"$2,937.65 ","$13,183.74 ","$5,629.87 ","$13,183.74 ",20160101
657,DRG,KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC,S,"$3,055.55 ","$15,186.28 ","$5,578.28 ","$15,186.28 ",20160101
658,DRG,KIDNEY & URETER PROCEDURES FOR NEOPLASM W/O CC/MCC,S,"$2,949.76 ","$20,834.51 ","$5,303.81 ","$20,834.51 ",20160101
659,DRG,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W MCC,S,"$3,342.88 ","$10,474.46 ","$6,013.51 ","$10,474.46 ",20160101
660,DRG,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC,S,"$3,556.51 ","$13,478.50 ","$6,038.75 ","$13,478.50 ",20160101
661,DRG,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W/O CC/MCC,S,"$2,977.79 ","$21,100.75 ","$5,252.61 ","$21,100.75 ",20160101
662,DRG,MINOR BLADDER PROCEDURES W MCC,S,"$2,693.15 ","$8,045.65 ","$4,814.54 ","$8,045.65 ",20160101
663,DRG,MINOR BLADDER PROCEDURES W CC,S,"$2,849.90 ","$9,580.53 ","$4,761.66 ","$9,580.53 ",20160101
664,DRG,MINOR BLADDER PROCEDURES W/O CC/MCC,S,"$2,664.84 ","$18,352.57 ","$3,996.56 ","$18,352.57 ",20160101
665,DRG,PROSTATECTOMY W MCC,S,"$2,854.43 ","$7,636.82 ","$4,863.35 ","$7,636.82 ",20160101
666,DRG,PROSTATECTOMY W CC,S,"$3,060.57 ","$8,836.58 ","$4,683.39 ","$8,836.58 ",20160101
667,DRG,PROSTATECTOMY W/O CC/MCC,S,"$3,259.95 ","$13,142.21 ","$4,777.75 ","$13,142.21 ",20160101
668,DRG,TRANSURETHRAL PROCEDURES W MCC,S,"$2,905.72 ","$8,715.74 ","$5,055.68 ","$8,715.74 ",20160101
669,DRG,TRANSURETHRAL PROCEDURES W CC,S,"$3,166.91 ","$11,999.53 ","$5,278.62 ","$11,999.53 ",20160101
670,DRG,TRANSURETHRAL PROCEDURES W/O CC/MCC,S,"$3,114.82 ","$13,334.85 ","$4,758.60 ","$13,334.85 ",20160101
671,DRG,URETHRAL PROCEDURES W CC/MCC,S,"$3,135.86 ","$11,140.15 ","$5,514.75 ","$11,140.15 ",20160101
672,DRG,URETHRAL PROCEDURES W/O CC/MCC,S,"$3,634.50 ","$18,103.10 ","$5,442.69 ","$18,103.10 ",20160101
673,DRG,OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC,S,"$2,966.70 ","$9,266.31 ","$4,996.97 ","$9,266.31 ",20160101
674,DRG,OTHER KIDNEY & URINARY TRACT PROCEDURES W CC,S,"$2,868.14 ","$9,941.90 ","$4,809.70 ","$9,941.90 ",20160101
675,DRG,OTHER KIDNEY & URINARY TRACT PROCEDURES W/O CC/MCC,S,"$2,587.43 ","$18,116.56 ","$4,000.89 ","$18,116.56 ",20160101
682,DRG,RENAL FAILURE W MCC,N,"$2,611.36 ","$6,042.27 ","$4,542.18 ","$6,042.27 ",20160101
683,DRG,RENAL FAILURE W CC,N,"$2,543.21 ","$5,188.24 ","$4,249.82 ","$5,188.24 ",20160101
684,DRG,RENAL FAILURE W/O CC/MCC,N,"$2,414.93 ","$5,057.97 ","$4,111.74 ","$5,057.97 ",20160101
685,DRG,ADMIT FOR RENAL DIALYSIS,N,"$2,489.53 ","$6,750.44 ","$3,911.69 ","$6,750.44 ",20160101
686,DRG,KIDNEY & URINARY TRACT NEOPLASMS W MCC,N,"$2,897.59 ","$6,339.96 ","$5,480.35 ","$6,339.96 ",20160101
687,DRG,KIDNEY & URINARY TRACT NEOPLASMS W CC,N,"$3,096.90 ","$6,566.06 ","$4,838.24 ","$6,566.06 ",20160101
688,DRG,KIDNEY & URINARY TRACT NEOPLASMS W/O CC/MCC,N,"$2,829.75 ","$7,699.54 ","$4,366.72 ","$7,699.54 ",20160101
689,DRG,KIDNEY & URINARY TRACT INFECTIONS W MCC,N,"$2,580.25 ","$5,102.67 ","$4,381.52 ","$5,102.67 ",20160101
690,DRG,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,N,"$2,533.14 ","$4,865.88 ","$4,236.40 ","$4,865.88 ",20160101
691,DRG,URINARY STONES W ESW LITHOTRIPSY W CC/MCC,N,"$2,496.71 ","$14,715.71 ","$4,334.62 ","$14,715.71 ",20160101
692,DRG,URINARY STONES W ESW LITHOTRIPSY W/O CC/MCC,N,"$2,121.09 ","$17,079.46 ","$3,922.69 ","$17,079.46 ",20160101
693,DRG,URINARY STONES W/O ESW LITHOTRIPSY W MCC,N,"$2,611.23 ","$7,792.43 ","$4,672.82 ","$7,792.43 ",20160101
694,DRG,URINARY STONES W/O ESW LITHOTRIPSY W/O MCC,N,"$2,634.39 ","$9,884.37 ","$4,353.38 ","$9,884.37 ",20160101
695,DRG,KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W MCC,N,"$2,937.12 ","$5,960.73 ","$4,884.87 ","$5,960.73 ",20160101
696,DRG,KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W/O MCC,N,"$3,007.49 ","$5,450.61 ","$4,752.55 ","$5,450.61 ",20160101
697,DRG,URETHRAL STRICTURE,N,"$2,955.91 ","$8,267.47 ","$5,054.90 ","$8,267.47 ",20160101
698,DRG,OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,N,"$3,057.80 ","$6,288.75 ","$5,265.88 ","$6,288.75 ",20160101
699,DRG,OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,N,"$3,009.42 ","$6,394.03 ","$4,835.57 ","$6,394.03 ",20160101
700,DRG,OTHER KIDNEY & URINARY TRACT DIAGNOSES W/O CC/MCC,N,"$2,971.37 ","$6,385.14 ","$4,756.03 ","$6,385.14 ",20160101
707,DRG,MAJOR MALE PELVIC PROCEDURES W CC/MCC,S,"$3,143.43 ","$20,815.52 ","$5,882.62 ","$20,815.52 ",20160101
708,DRG,MAJOR MALE PELVIC PROCEDURES W/O CC/MCC,S,"$2,869.43 ","$37,095.22 ","$4,755.00 ","$37,095.22 ",20160101
709,DRG,PENIS PROCEDURES W CC/MCC,S,"$3,011.63 ","$11,080.16 ","$5,663.20 ","$11,080.16 ",20160101
710,DRG,PENIS PROCEDURES W/O CC/MCC,S,"$2,849.51 ","$25,492.78 ","$4,364.56 ","$25,492.78 ",20160101
711,DRG,TESTES PROCEDURES W CC/MCC,S,"$2,832.60 ","$9,057.34 ","$5,288.63 ","$9,057.34 ",20160101
712,DRG,TESTES PROCEDURES W/O CC/MCC,S,"$3,276.77 ","$12,777.16 ","$5,728.60 ","$12,777.16 ",20160101
713,DRG,TRANSURETHRAL PROSTATECTOMY W CC/MCC,S,"$2,737.51 ","$9,958.27 ","$4,728.58 ","$9,958.27 ",20160101
714,DRG,TRANSURETHRAL PROSTATECTOMY W/O CC/MCC,S,"$3,175.49 ","$15,747.35 ","$4,790.76 ","$15,747.35 ",20160101
715,DRG,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC FOR MALIGNANCY W CC/MCC,S,"$2,869.13 ","$9,550.98 ","$4,935.49 ","$9,550.98 ",20160101
716,DRG,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC FOR MALIGNANCY W/O CC/MCC,S,"$3,804.19 ","$33,153.76 ","$5,361.35 ","$33,153.76 ",20160101
717,DRG,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W CC/MCC,S,"$2,801.47 ","$7,719.64 ","$4,742.66 ","$7,719.64 ",20160101
718,DRG,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W/O CC/MCC,S,"$2,807.98 ","$10,223.28 ","$4,587.72 ","$10,223.28 ",20160101
722,DRG,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM W MCC",N,"$3,088.54 ","$5,414.10 ","$4,818.11 ","$5,414.10 ",20160101
723,DRG,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM W CC",N,"$2,893.18 ","$5,396.66 ","$4,539.03 ","$5,396.66 ",20160101
724,DRG,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM W/O CC/MCC",N,"$2,376.06 ","$6,050.20 ","$3,566.69 ","$6,050.20 ",20160101
725,DRG,BENIGN PROSTATIC HYPERTROPHY W MCC,N,"$2,857.13 ","$5,208.35 ","$4,340.53 ","$5,208.35 ",20160101
726,DRG,BENIGN PROSTATIC HYPERTROPHY W/O MCC,N,"$3,356.17 ","$6,168.40 ","$5,321.22 ","$6,168.40 ",20160101
727,DRG,INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W MCC,N,"$2,673.89 ","$5,711.42 ","$4,626.15 ","$5,711.42 ",20160101
728,DRG,INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W/O MCC,N,"$2,495.25 ","$4,896.46 ","$4,185.42 ","$4,896.46 ",20160101
729,DRG,OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES W CC/MCC,N,"$2,631.60 ","$5,184.70 ","$4,391.57 ","$5,184.70 ",20160101
730,DRG,OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES W/O CC/MCC,N,"$2,522.60 ","$6,019.53 ","$4,113.46 ","$6,019.53 ",20160101
734,DRG,"PELVIC EVISCERATION, RAD HYSTERECTOMY & RAD VULVECTOMY W CC/MCC",S,"$3,736.27 ","$15,518.17 ","$7,431.70 ","$15,518.17 ",20160101
735,DRG,"PELVIC EVISCERATION, RAD HYSTERECTOMY & RAD VULVECTOMY W/O CC/MCC",S,"$3,338.69 ","$24,712.46 ","$5,490.37 ","$24,712.46 ",20160101
736,DRG,UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W MCC,S,"$3,124.04 ","$11,882.55 ","$6,343.09 ","$11,882.55 ",20160101
737,DRG,UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W CC,S,"$3,147.88 ","$12,565.31 ","$6,136.67 ","$12,565.31 ",20160101
738,DRG,UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W/O CC/MCC,S,"$3,236.30 ","$16,833.69 ","$5,030.72 ","$16,833.69 ",20160101
739,DRG,"UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W MCC",S,"$3,501.35 ","$13,404.48 ","$6,763.55 ","$13,404.48 ",20160101
740,DRG,"UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W CC",S,"$3,511.27 ","$17,440.76 ","$6,457.31 ","$17,440.76 ",20160101
741,DRG,"UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W/O CC/MCC",S,"$3,291.68 ","$25,029.39 ","$5,582.04 ","$25,029.39 ",20160101
742,DRG,UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W CC/MCC,S,"$2,853.02 ","$15,476.49 ","$5,640.53 ","$15,476.49 ",20160101
743,DRG,UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W/O CC/MCC,S,"$2,650.41 ","$20,997.96 ","$5,049.74 ","$20,997.96 ",20160101
744,DRG,"D&C, CONIZATION, LAPAROSCOPY & TUBAL INTERRUPTION W CC/MCC",S,"$3,391.02 ","$10,522.25 ","$5,868.84 ","$10,522.25 ",20160101
745,DRG,"D&C, CONIZATION, LAPAROSCOPY & TUBAL INTERRUPTION W/O CC/MCC",S,"$3,124.41 ","$17,098.58 ","$5,027.71 ","$17,098.58 ",20160101
746,DRG,"VAGINA, CERVIX & VULVA PROCEDURES W CC/MCC",S,"$2,883.45 ","$11,261.21 ","$5,098.93 ","$11,261.21 ",20160101
747,DRG,"VAGINA, CERVIX & VULVA PROCEDURES W/O CC/MCC",S,"$2,755.81 ","$20,457.14 ","$4,479.02 ","$20,457.14 ",20160101
748,DRG,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,S,"$2,733.45 ","$23,934.39 ","$5,330.37 ","$23,934.39 ",20160101
749,DRG,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W CC/MCC,S,"$3,176.94 ","$10,577.50 ","$5,838.59 ","$10,577.50 ",20160101
750,DRG,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W/O CC/MCC,S,"$3,003.80 ","$17,104.24 ","$4,830.77 ","$17,104.24 ",20160101
754,DRG,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W MCC",N,"$2,750.76 ","$5,834.02 ","$4,897.88 ","$5,834.02 ",20160101
755,DRG,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W CC",N,"$2,742.60 ","$5,460.87 ","$4,599.06 ","$5,460.87 ",20160101
756,DRG,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC",N,"$2,190.15 ","$4,641.50 ","$3,879.84 ","$4,641.50 ",20160101
757,DRG,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W MCC",N,"$2,469.29 ","$5,361.35 ","$4,130.47 ","$5,361.35 ",20160101
758,DRG,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W CC",N,"$2,569.51 ","$5,122.31 ","$4,103.69 ","$5,122.31 ",20160101
759,DRG,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC",N,"$2,509.86 ","$4,995.49 ","$4,177.89 ","$4,995.49 ",20160101
760,DRG,MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W CC/MCC,N,"$3,220.45 ","$7,165.80 ","$5,463.12 ","$7,165.80 ",20160101
761,DRG,MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W/O CC/MCC,N,"$3,839.77 ","$8,944.10 ","$6,017.79 ","$8,944.10 ",20160101
765,DRG,CESAREAN SECTION W CC/MCC,S,"$2,670.73 ","$6,283.21 ","$5,290.26 ","$6,283.21 ",20160101
766,DRG,CESAREAN SECTION W/O CC/MCC,S,"$2,514.04 ","$6,800.43 ","$4,534.50 ","$6,800.43 ",20160101
767,DRG,VAGINAL DELIVERY W STERILIZATION &/OR D&C,S,"$2,658.47 ","$8,211.97 ","$4,694.63 ","$8,211.97 ",20160101
768,DRG,VAGINAL DELIVERY W O.R. PROC EXCEPT STERIL &/OR D&C,S,"$4,003.80 ","$8,200.91 ","$7,748.08 ","$8,200.91 ",20160101
769,DRG,POSTPARTUM & POST ABORTION DIAGNOSES W O.R. PROCEDURE,S,"$2,363.34 ","$11,673.93 ","$4,896.81 ","$11,673.93 ",20160101
770,DRG,"ABORTION W D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",S,"$3,206.29 ","$12,225.54 ","$5,601.39 ","$12,225.54 ",20160101
774,DRG,VAGINAL DELIVERY W COMPLICATING DIAGNOSES,N,"$2,676.37 ","$5,438.57 ","$4,999.54 ","$5,438.57 ",20160101
775,DRG,VAGINAL DELIVERY W/O COMPLICATING DIAGNOSES,N,"$2,573.93 ","$5,479.85 ","$5,225.61 ","$5,479.85 ",20160101
776,DRG,POSTPARTUM & POST ABORTION DIAGNOSES W/O O.R. PROCEDURE,N,"$2,705.63 ","$4,445.16 ","$5,198.89 ","$4,445.16 ",20160101
777,DRG,ECTOPIC PREGNANCY,N,"$2,866.64 ","$16,022.52 ","$5,744.58 ","$16,022.52 ",20160101
778,DRG,THREATENED ABORTION,N,"$2,580.92 ","$3,082.86 ","$4,227.84 ","$3,082.86 ",20160101
779,DRG,ABORTION W/O D&C,N,"$3,073.73 ","$7,811.89 ","$5,569.11 ","$7,811.89 ",20160101
780,DRG,FALSE LABOR,N,"$2,125.29 ","$4,285.50 ","$3,987.65 ","$4,285.50 ",20160101
781,DRG,OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS,N,"$2,971.47 ","$3,651.52 ","$5,294.22 ","$3,651.52 ",20160101
782,DRG,OTHER ANTEPARTUM DIAGNOSES W/O MEDICAL COMPLICATIONS,N,"$2,492.91 ","$4,513.15 ","$4,584.68 ","$4,513.15 ",20160101
789,DRG,"NEONATES, DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY",N,"$4,252.40 ","$9,032.92 ","$7,899.84 ","$9,032.92 ",20160101
790,DRG,"EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME, NEONATE",N,"$3,177.58 ","$6,749.79 ","$5,903.10 ","$6,749.79 ",20160101
791,DRG,PREMATURITY W MAJOR PROBLEMS,N,"$2,553.03 ","$5,423.14 ","$4,742.87 ","$5,423.14 ",20160101
792,DRG,PREMATURITY W/O MAJOR PROBLEMS,N,"$1,884.42 ","$4,002.85 ","$3,500.73 ","$4,002.85 ",20160101
793,DRG,FULL TERM NEONATE W MAJOR PROBLEMS,N,"$2,079.12 ","$4,416.45 ","$3,862.45 ","$4,416.45 ",20160101
794,DRG,NEONATE W OTHER SIGNIFICANT PROBLEMS,N,"$1,116.49 ","$2,371.64 ","$2,074.13 ","$2,371.64 ",20160101
795,DRG,NORMAL NEWBORN,N,$789.22 ,"$1,676.46 ","$1,466.16 ","$1,676.46 ",20160101
799,DRG,SPLENECTOMY W MCC,S,"$2,683.41 ","$13,170.34 ","$5,473.04 ","$13,170.34 ",20160101
800,DRG,SPLENECTOMY W CC,S,"$2,909.87 ","$14,327.01 ","$5,141.08 ","$14,327.01 ",20160101
801,DRG,SPLENECTOMY W/O CC/MCC,S,"$2,545.82 ","$18,027.80 ","$4,585.48 ","$18,027.80 ",20160101
802,DRG,OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W MCC,S,"$2,967.47 ","$9,798.04 ","$5,130.82 ","$9,798.04 ",20160101
803,DRG,OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W CC,S,"$3,133.36 ","$11,191.87 ","$5,376.57 ","$11,191.87 ",20160101
804,DRG,OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W/O CC/MCC,S,"$2,811.65 ","$14,725.05 ","$4,705.42 ","$14,725.05 ",20160101
808,DRG,MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W MCC,N,"$3,027.20 ","$8,421.85 ","$5,145.12 ","$8,421.85 ",20160101
809,DRG,MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,N,"$2,816.13 ","$7,096.12 ","$4,438.40 ","$7,096.12 ",20160101
810,DRG,MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W/O CC/MCC,N,"$2,728.55 ","$7,828.36 ","$4,343.61 ","$7,828.36 ",20160101
811,DRG,RED BLOOD CELL DISORDERS W MCC,N,"$2,824.02 ","$7,112.12 ","$4,719.78 ","$7,112.12 ",20160101
812,DRG,RED BLOOD CELL DISORDERS W/O MCC,N,"$2,580.68 ","$6,049.94 ","$4,193.36 ","$6,049.94 ",20160101
813,DRG,COAGULATION DISORDERS,N,"$2,932.80 ","$14,923.95 ","$5,067.69 ","$14,923.95 ",20160101
814,DRG,RETICULOENDOTHELIAL & IMMUNITY DISORDERS W MCC,N,"$3,132.35 ","$7,710.51 ","$5,440.27 ","$7,710.51 ",20160101
815,DRG,RETICULOENDOTHELIAL & IMMUNITY DISORDERS W CC,N,"$2,778.04 ","$6,848.73 ","$4,887.58 ","$6,848.73 ",20160101
816,DRG,RETICULOENDOTHELIAL & IMMUNITY DISORDERS W/O CC/MCC,N,"$2,490.30 ","$6,654.67 ","$4,350.26 ","$6,654.67 ",20160101
820,DRG,LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W MCC,S,"$3,519.97 ","$12,591.97 ","$6,465.65 ","$12,591.97 ",20160101
821,DRG,LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W CC,S,"$3,403.78 ","$13,539.77 ","$5,606.66 ","$13,539.77 ",20160101
822,DRG,LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W/O CC/MCC,S,"$3,360.76 ","$20,023.01 ","$5,910.48 ","$20,023.01 ",20160101
823,DRG,LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER O.R. PROC W MCC,S,"$3,531.97 ","$10,792.29 ","$5,899.99 ","$10,792.29 ",20160101
824,DRG,LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER O.R. PROC W CC,S,"$3,235.77 ","$10,900.80 ","$5,080.93 ","$10,900.80 ",20160101
825,DRG,LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER O.R. PROC W/O CC/MCC,S,"$3,210.87 ","$14,503.19 ","$5,010.39 ","$14,503.19 ",20160101
826,DRG,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W MCC,S,"$3,172.88 ","$11,961.90 ","$6,365.66 ","$11,961.90 ",20160101
827,DRG,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W CC,S,"$3,319.63 ","$12,518.62 ","$6,181.73 ","$12,518.62 ",20160101
828,DRG,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W/O CC/MCC,S,"$3,198.08 ","$15,958.60 ","$5,617.14 ","$15,958.60 ",20160101
829,DRG,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W OTHER O.R. PROC W CC/MCC,S,"$3,334.35 ","$10,992.28 ","$5,568.21 ","$10,992.28 ",20160101
830,DRG,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W OTHER O.R. PROC W/O CC/MCC,S,"$3,693.25 ","$17,277.07 ","$6,075.81 ","$17,277.07 ",20160101
834,DRG,ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W MCC,N,"$3,755.76 ","$10,557.05 ","$5,974.20 ","$10,557.05 ",20160101
835,DRG,ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W CC,N,"$3,445.12 ","$8,950.65 ","$4,869.85 ","$8,950.65 ",20160101
836,DRG,ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W/O CC/MCC,N,"$3,792.41 ","$10,287.94 ","$5,390.90 ","$10,287.94 ",20160101
837,DRG,CHEMO W ACUTE LEUKEMIA AS SDX OR W HIGH DOSE CHEMO AGENT W MCC,N,"$3,509.60 ","$9,066.29 ","$5,131.12 ","$9,066.29 ",20160101
838,DRG,CHEMO W ACUTE LEUKEMIA AS SDX W CC OR HIGH DOSE CHEMO AGENT,N,"$3,558.15 ","$10,530.61 ","$5,239.25 ","$10,530.61 ",20160101
839,DRG,CHEMO W ACUTE LEUKEMIA AS SDX W/O CC/MCC,N,"$3,268.69 ","$7,044.03 ","$4,039.71 ","$7,044.03 ",20160101
840,DRG,LYMPHOMA & NON-ACUTE LEUKEMIA W MCC,N,"$3,370.67 ","$9,269.06 ","$5,656.15 ","$9,269.06 ",20160101
841,DRG,LYMPHOMA & NON-ACUTE LEUKEMIA W CC,N,"$3,091.09 ","$7,914.65 ","$4,806.78 ","$7,914.65 ",20160101
842,DRG,LYMPHOMA & NON-ACUTE LEUKEMIA W/O CC/MCC,N,"$2,760.22 ","$8,479.98 ","$4,496.71 ","$8,479.98 ",20160101
843,DRG,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W MCC,N,"$2,901.26 ","$6,620.41 ","$4,954.98 ","$6,620.41 ",20160101
844,DRG,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W CC,N,"$2,928.27 ","$6,360.58 ","$4,913.56 ","$6,360.58 ",20160101
845,DRG,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W/O CC/MCC,N,"$2,630.05 ","$6,099.63 ","$3,918.96 ","$6,099.63 ",20160101
846,DRG,CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W MCC,N,"$3,629.49 ","$9,935.56 ","$5,541.45 ","$9,935.56 ",20160101
847,DRG,CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,N,"$3,215.12 ","$10,672.49 ","$4,314.79 ","$10,672.49 ",20160101
848,DRG,CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W/O CC/MCC,N,"$3,083.87 ","$9,877.51 ","$4,439.55 ","$9,877.51 ",20160101
849,DRG,RADIOTHERAPY,N,"$3,564.53 ","$8,674.82 ","$5,670.99 ","$8,674.82 ",20160101
853,DRG,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,S,"$3,060.46 ","$10,459.25 ","$5,600.65 ","$10,459.25 ",20160101
854,DRG,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,S,"$2,802.77 ","$8,373.21 ","$4,694.57 ","$8,373.21 ",20160101
855,DRG,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W/O CC/MCC,S,"$2,656.23 ","$10,271.09 ","$5,017.67 ","$10,271.09 ",20160101
856,DRG,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC,S,"$2,772.85 ","$8,788.36 ","$5,344.39 ","$8,788.36 ",20160101
857,DRG,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W CC,S,"$2,760.79 ","$8,083.17 ","$4,726.32 ","$8,083.17 ",20160101
858,DRG,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W/O CC/MCC,S,"$2,544.78 ","$8,389.70 ","$4,223.82 ","$8,389.70 ",20160101
862,DRG,POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W MCC,N,"$2,702.94 ","$5,714.45 ","$4,773.94 ","$5,714.45 ",20160101
863,DRG,POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,N,"$2,612.44 ","$4,881.72 ","$4,162.42 ","$4,881.72 ",20160101
864,DRG,FEVER,N,"$2,735.68 ","$6,344.91 ","$4,415.69 ","$6,344.91 ",20160101
865,DRG,VIRAL ILLNESS W MCC,N,"$3,044.17 ","$7,378.69 ","$5,378.93 ","$7,378.69 ",20160101
866,DRG,VIRAL ILLNESS W/O MCC,N,"$2,670.27 ","$5,500.29 ","$4,314.13 ","$5,500.29 ",20160101
867,DRG,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W MCC,N,"$2,998.32 ","$8,000.23 ","$5,348.75 ","$8,000.23 ",20160101
868,DRG,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W CC,N,"$2,665.26 ","$5,213.54 ","$4,458.09 ","$5,213.54 ",20160101
