Version 3.18 Update - Outpatient Facility,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Item Code,Code Type,Description,Modifier,Service Category Code,Multiple Surgery Indicator,Primary/Pass-Through Indicator,Unit Charge,Base Charge,Unit Type,Inpatient Indicator,Skilled Nursing Facility Indicator,Start Date,End Date,
88366,CPT,IN SITU HYBRIDIZATION EA MULTIPLEX PROBE STAIN,,30,,,"$1,312.42",$0.00,1,0,1,20160101,,
88367,CPT,M/PHMTRC ALYS ISH CPTR-ASST TECH 1ST PROBE STAIN,,30,,,"$1,229.40",$0.00,1,0,1,20160101,,
88368,CPT,M/PHMTRC ALYS IN SITU HYBRIDIZATION EA PROBE MNL,,30,,,"$1,229.40",$0.00,1,0,1,20160101,,
88369,CPT,M/PHMTRC ALYS ISH QUANT/SEMIQ MNL PER SPEC EACH,,30,,,$675.30,$0.00,1,0,1,20160101,,
88371,CPT,PROTEIN ANAL TISSUE WESTERN BLOT W/INTERP&REPO,,30,,,$580.39,$0.00,1,0,1,20160101,,
88372,CPT,PROTEIN ALYS WSTRN BLOT I&R IMMUNOLOGICAL EA,,30,,,$567.05,$0.00,1,0,1,20160101,,
88373,CPT,M/PHMTRC ALYS ISH QUANT/SEMIQ CPTR PER SPEC EACH,,30,,,$675.30,$0.00,1,0,1,20160101,,
88374,CPT,M/PHMTRC ALYS ISH QUANT/SEMIQ CPTR EACH MULTIPRB,,30,,,"$1,312.42",$0.00,1,0,1,20160101,,
88375,CPT,OPTICAL ENDOMICROSCOPIC IMAGE INTERP & REPORT,,30,,,$202.84,$0.00,1,0,1,20160101,,
88377,CPT,M/PHMTRC ALYS ISH QUANT/SEMIQ MNL EACH MULTIPRB,,30,,,"$1,312.42",$0.00,1,0,1,20160101,,
88380,CPT,MICRODISSECTION PREP IDENTIFIED TARGET LASER,,30,,,$700.47,$0.00,1,0,1,20160101,,
88381,CPT,MICRODISSECTION PREP IDENTIFIED TARGET MANUAL,,30,,,"$1,065.71",$0.00,1,0,1,20160101,,
88387,CPT,MACRO EXAM DISSECT&PREP TISS NONMICRO STD EA,,30,,,$53.37,$0.00,1,0,1,20160101,,
88388,CPT,MACR EXM DISS&PRP NONMICR IMPRNT/CONSLT/FRZ SE,,30,,,$28.35,$0.00,1,0,1,20160101,,
88399,CPT,UNLISTED SURGICAL PATHOLOGY PROCEDURE,,30,,,$315.58,$0.00,1,0,1,20160101,,
88720,CPT,BILIRUBIN TOTAL TRANSCUTANEOUS,,30,,,$48.23,$0.00,1,0,1,20160101,,
88738,CPT,HGB QUANTITATIVE TRANSCUTANEOUS,,30,,,$53.11,$0.00,1,0,1,20160101,,
88740,CPT,HEMOGLOBIN QUAN TC PER DAY CARBOXYHEMOGLOBIN,,30,,,$102.20,$0.00,1,0,1,20160101,,
88749,CPT,UNLISTED IN VIVO LABORTORY SERVICE,,30,,,$27.19,$0.00,1,0,1,20160101,,
89049,CPT,CAFFEINE HALOTHANE CONTRACTURE TEST,,30,,,$424.20,$0.00,1,0,1,20160101,,
89050,CPT,CELL COUNT MISCELLANEOUS BODY FLUIDS,,30,,,$150.10,$0.00,1,0,1,20160101,,
89051,CPT,CELL COUNT MISC BODY FLUIDS W/DIFFERENTIAL COUNT,,30,,,$158.44,$0.00,1,0,1,20160101,,
89055,CPT,LEUKOCYTE ASSMT FECAL QUAL/SEMIQUANTITATIVE,,30,,,$133.42,$0.00,1,0,1,20160101,,
89060,CPT,CRYSTAL ID LIGHT MICROSCOPY ALYS TISS/ANY FLUID,,30,,,$58.37,$0.00,1,0,1,20160101,,
89125,CPT,FAT STAIN FECES URINE/RESPIR SECRETIONS,,30,,,$150.10,$0.00,1,0,1,20160101,,
89160,CPT,MEAT FIBERS FECES,,30,,,$100.07,$0.00,1,0,1,20160101,,
89190,CPT,NASAL SMEAR EOSINOPHILS,,30,,,$116.74,$0.00,1,0,1,20160101,,
89220,CPT,SPUTUM OBTAINING SPEC AEROSOL INDUCED TX SPX,,30,,,$424.20,$0.00,1,0,1,20160101,,
89230,CPT,SWEAT COLLECTION IONTOPHORESIS,,30,,,$315.58,$0.00,1,0,1,20160101,,
89240,CPT,UNLIS MISC PATH,,30,,,$315.58,$0.00,1,0,1,20160101,,
89250,CPT,CUL OOCYTE/EMBRYO <4 DAYS,,30,,,$424.20,$0.00,1,0,1,20160101,,
89251,CPT,CUL OOCYTE/EMBRYO < 4 D CO-CULT OCYTE/EMBRY,,30,,,"$1,229.40",$0.00,1,0,1,20160101,,
89253,CPT,ASSTD EMBRYO HATCHING MICROTQS ANY METH,,30,,,$424.20,$0.00,1,0,1,20160101,,
89254,CPT,OOCYTE ID FROM FOLLICULAR FLU,,30,,,$424.20,$0.00,1,0,1,20160101,,
89255,CPT,PREPJ EMBRYO TR,,30,,,$424.20,$0.00,1,0,1,20160101,,
89257,CPT,SPRM ID FROM ASPIR OTH/THN SEMINAL,,30,,,$315.58,$0.00,1,0,1,20160101,,
89258,CPT,CRYOPRSRV EMBRYO,,30,,,"$2,777.26",$0.00,1,0,1,20160101,,
89259,CPT,CRYOPRSRV SPRM,,30,,,$424.20,$0.00,1,0,1,20160101,,
89260,CPT,SPRM ISOL SMPL PREP INSEMINATION/DX SEMEN ALYS,,30,,,$315.58,$0.00,1,0,1,20160101,,
89261,CPT,SPRM ISOL CPLX PREP INSEMINATION/DX SEMEN ALYS,,30,,,$315.58,$0.00,1,0,1,20160101,,
89264,CPT,SPRM ID FROM TSTIS TISS FRSH/CRYOPRSRVD,,30,,,$424.20,$0.00,1,0,1,20160101,,
89268,CPT,INSEMINATION OOCYTES,,30,,,$424.20,$0.00,1,0,1,20160101,,
89272,CPT,EXTND CUL OOCYTE/EMBRYO 4-7 DAYS,,30,,,"$2,777.26",$0.00,1,0,1,20160101,,
89280,CPT,ASSTD FERTILIZATION MICROTQ </EQUAL 10 OOCYTES,,30,,,"$2,777.26",$0.00,1,0,1,20160101,,
89281,CPT,ASSTD FERTILIZATION MICROTQ > 10 OOCYTES,,30,,,$424.20,$0.00,1,0,1,20160101,,
89290,CPT,BX OOCYTE MICROTQ </= 5 EMBRY,,30,,,$424.20,$0.00,1,0,1,20160101,,
89291,CPT,BX OOCYTE MICROTQ >5 EMBRY,,30,,,$424.20,$0.00,1,0,1,20160101,,
89300,CPT,SEMEN ALYS PRESENCE&/MOTILITY SPRM HUHNER,,30,,,$291.86,$0.00,1,0,1,20160101,,
89310,CPT,SEMEN ALYS MOTILITY&CNT X W/HUHNER TST,,30,,,$275.18,$0.00,1,0,1,20160101,,
89320,CPT,SEMEN ANALYSIS VOLUME COUNT MOTILITY DIFFERENT,,30,,,$525.35,$0.00,1,0,1,20160101,,
89321,CPT,SEMEN ANALYSIS SPERM PRESENCE&/MOTILITY SPRM,,30,,,$291.86,$0.00,1,0,1,20160101,,
89322,CPT,SEMEN ANALYSIS STRICT MORPHOLOGIC CRITERIA,,30,,,$583.72,$0.00,1,0,1,20160101,,
89325,CPT,SPERM ANTIBODIES,,30,,,$583.72,$0.00,1,0,1,20160101,,
89329,CPT,SPERM EVALUATION HAMSTER PENETRATION TEST,,30,,,"$1,501.01",$0.00,1,0,1,20160101,,
89330,CPT,SPERM EVALUATION CERVICAL MUCOUS PENETRATION,,30,,,$500.34,$0.00,1,0,1,20160101,,
89335,CPT,CRYOPRSRV REPRODUCTIVE TISSUE TESTICULAR,,30,,,$315.58,$0.00,1,0,1,20160101,,
89337,CPT,CRYOPRESERVATION MATURE OOCYTE(S),,30,,,$424.20,$0.00,1,0,1,20160101,,
89342,CPT,STORAGE PER YEAR EMBRYO,,30,,,$424.20,$0.00,1,0,1,20160101,,
89343,CPT,STORAGE PER YEAR SPERM/SEMEN,,30,,,$424.20,$0.00,1,0,1,20160101,,
89344,CPT,STORAGE PER YR REPRDTVE TISS TSTICULAR/OVARIAN,,30,,,$424.20,$0.00,1,0,1,20160101,,
89346,CPT,STORAGE PER YEAR OOCYTE,,30,,,"$1,229.40",$0.00,1,0,1,20160101,,
89352,CPT,THAWING CRYOPRESERVED EMBRYO,,30,,,$424.20,$0.00,1,0,1,20160101,,
89353,CPT,THAWING CRYOPRESERVED SPERM/SEMEN EACH ALIQUOT,,30,,,$315.58,$0.00,1,0,1,20160101,,
89354,CPT,THAWING CRYOPRESERVED TESTICULAR/OVARIAN,,30,,,$424.20,$0.00,1,0,1,20160101,,
89356,CPT,THAWING CRYOPRESERVED OOCYTES EACH ALIQUOT,,30,,,$424.20,$0.00,1,0,1,20160101,,
89398,CPT,UNLISTED REPRODUCTIVE MEDICINE LAB PROCEDURE,,30,,,$315.58,$0.00,1,0,1,20160101,,
90281,CPT,IMMUNE GLOBULIN IG HUMAN IM USE,,30,,,$114.83,$0.00,1,0,1,20160101,,
90283,CPT,IMMUNE GLOBULIN IGIV HUMAN IV USE,,30,,,"$3,996.18",$0.00,1,0,1,20160101,,
90287,CPT,BOTULINUM ANTITOXIN EQUINE ANY ROUTE,,30,,,"$2,509.86",$0.00,1,0,1,20160101,,
90291,CPT,CYTOMEGALOVIRUS IMMUNE GLOBULIN HUMAN IV,,30,,,$903.69,$0.00,1,0,1,20160101,,
90371,CPT,HEPATITIS B IMMUNE GLOBULIN HBIG HUMAN IM,,30,,,$675.89,$0.00,1,0,1,20160101,,
90375,CPT,RABIES IMMUNE GLOBULIN RIG HUMAN IM/SUBQ,,30,,,"$1,588.94",$0.00,1,0,1,20160101,,
90376,CPT,RABIES IG HEAT-TREATED HUMAN IM/SUBQ,,30,,,"$1,551.76",$0.00,1,0,1,20160101,,
90378,CPT,RESPIRATORY SYNCYTIAL VIRUS IG IM 50 MG E,,30,,,"$10,971.08",$0.00,1,0,1,20160101,,
90384,CPT,RHO(D) IMMUNE GLOBULIN HUMAN FULL-DOSE IM,,30,,,$438.66,$0.00,1,0,1,20160101,,
90385,CPT,RHO(D) IMMUNE GLOBULIN HUMAN MINI-DOSE IM,,30,,,$625.84,$0.00,1,0,1,20160101,,
90386,CPT,RHO(D) IMMUNE GLOBULIN HUMAN IV,,30,,,$473.32,$0.00,1,0,1,20160101,,
90389,CPT,TETANUS IMMUNE GLOBULIN TIG HUMAN IM,,30,,,$483.24,$0.00,1,0,1,20160101,,
90393,CPT,VACCINIA IMMUNE GLOBULIN HUMAN IM,,30,,,$432.78,$0.00,1,0,1,20160101,,
90396,CPT,VARICELLA-ZOSTER IMMUNE GLOBULIN HUMAN IM,,30,,,$807.59,$0.00,1,0,1,20160101,,
90460,CPT,IM ADM THRU 18YR ANY RTE 1ST/ONLY COMPT VAC/TOX,,30,,,$42.49,$0.00,1,0,1,20160101,,
90461,CPT,IM ADM THRU 18YR ANY RTE ADDL VAC/TOX COMPT,,30,,,$21.82,$0.00,1,0,1,20160101,,
90471,CPT,IM ADM PRQ ID SUBQ/IM NJXS 1 VACCINE,,30,,,$323.92,$0.00,1,0,1,20160101,,
90472,CPT,IM ADM PRQ ID SUBQ/IM NJXS EA VACCINE,,30,,,$64.31,$0.00,1,0,1,20160101,,
90473,CPT,IM ADM INTRANSL/ORAL 1 VACCINE,,30,,,$323.92,$0.00,1,0,1,20160101,,
90474,CPT,IM ADM INTRANSL/ORAL EA VACCINE,,30,,,$69.57,$0.00,1,0,1,20160101,,
90581,CPT,ANTHRAX VACCINE SUBCUTANEOUS/IM USE,,30,,,$636.99,$0.00,1,0,1,20160101,,
90585,CPT,BACILLUS CALMETTE-GUERIN VACC FOR TB LIVE PERQ,,30,,,$787.34,$0.00,1,0,1,20160101,,
90586,CPT,BACILLUS CALMETTE-GUERIN VACCINE INTRAVESICAL,,30,,,$914.57,$0.00,1,0,1,20160101,,
90620,CPT,MENB RECOMBINANT PROT W/OUT MEMBR VESIC VACC IM,,30,,,$889.39,$0.00,1,0,1,20160101,,
90621,CPT,MENB RECOMBINANT LIPOPROTEIN VACCINE IM,,30,,,$792.14,$0.00,1,0,1,20160101,,
90630,CPT,INFLUENZA VACC IIV4 SPLIT VIRUS PRSRV FREE ID,,30,,,$37.11,$0.00,1,0,1,20160101,,
90632,CPT,HEPA VACCINE ADULT DOSE FOR INTRAMUSCULAR USE,,30,,,$226.22,$0.00,1,0,1,20160101,,
90633,CPT,HEPA VACCINE 2 DOSE SCHEDULE PED/ADOLESC IM USE,,30,,,$187.18,$0.00,1,0,1,20160101,,
90634,CPT,HEPA VACCINE 3 DOSE SCHEDULE PED/ADOLESC IM USE,,30,,,$107.46,$0.00,1,0,1,20160101,,
90636,CPT,HEPATITIS A & B VACCINE HEPA-HEPB ADULT IM,,30,,,$342.20,$0.00,1,0,1,20160101,,
90647,CPT,HIB PRP-OMP VACCINE 3 DOSE SCHEDULE IM USE,,30,,,$112.28,$0.00,1,0,1,20160101,,
90648,CPT,HIB PRP-T VACCINE 4 DOSE SCHEDULE IM USE,,30,,,$140.35,$0.00,1,0,1,20160101,,
90649,CPT,4VHPV VACCINE 3 DOSE SCHEDULE FOR IM USE,,30,,,$537.42,$0.00,1,0,1,20160101,,
90650,CPT,2VHPV VACCINE 3 DOSE SCHEDULE FOR IM USE,,30,,,"$1,002.20",$0.00,1,0,1,20160101,,
90651,CPT,9VHPV VACCINE 3 DOSE SCHEDULE FOR IM USE,,30,,,$474.48,$0.00,1,0,1,20160101,,
90653,CPT,IIV ADJUVANTED VACCINE FOR INTRAMUSCULAR USE,,30,,,$149.82,$0.00,1,0,1,20160101,,
90654,CPT,INFLUENZA VACC IIV3 SPLIT VIRUS PRSRV FREE ID,,30,,,$34.69,$0.00,1,0,1,20160101,,
90655,CPT,IIV3 VACC PRESRV FREE CHILD 6-35 MONTHS IM USE,,30,,,$39.04,$0.00,1,0,1,20160101,,
90656,CPT,IIV3 VACC PRESERVATIVE FREE 3 YRS & OLDER IM USE,,30,,,$76.59,$0.00,1,0,1,20160101,,
90657,CPT,IIV3 VACCINE TO CHILD 6-35 MONTHS FOR IM USE,,30,,,$67.75,$0.00,1,0,1,20160101,,
90658,CPT,IIV3 VACCINE 3 YRS & OLDER FOR IM USE,,30,,,$62.01,$0.00,1,0,1,20160101,,
90660,CPT,LAIV3 VACCINE LIVE FOR INTRANASAL USE,,30,,,$53.97,$0.00,1,0,1,20160101,,
90661,CPT,CCIIV3 VACCINE PRESERVATIVE FREE FOR IM USE,,30,,,"$6,056.57",$0.00,1,0,1,20160101,,
90662,CPT,IIV VACCINE PRESERV FREE INCREASED AG COUNT IM,,30,,,$70.05,$0.00,1,0,1,20160101,,
90666,CPT,INFLUENZA VACCINE PANDEMIC SPLT PRSRV FREE IM,,30,,,$56.62,$0.00,1,0,1,20160101,,
90668,CPT,IIV VACCINE PANDEMIC FOR INTRAMUSCULAR USE,,30,,,$35.07,$0.00,1,0,1,20160101,,
90670,CPT,PCV13 VACCINE FOR INTRAMUSCULAR USE,,30,,,$498.05,$0.00,1,0,1,20160101,,
90672,CPT,LAIV4 VACCINE FOR INTRANASAL USE,,30,,,$40.19,$0.00,1,0,1,20160101,,
90675,CPT,RABIES VACCINE INTRAMUSCULAR,,30,,,"$1,520.23",$0.00,1,0,1,20160101,,
90676,CPT,RABIES VACCINE INTRADERMAL,,30,,,"$1,108.50",$0.00,1,0,1,20160101,,
90680,CPT,RV5 VACCINE 3 DOSE SCHEDULE LIVE FOR ORAL USE,,30,,,$289.38,$0.00,1,0,1,20160101,,
90681,CPT,RV1 VACCINE 2 DOSE SCHEDULE LIVE FOR ORAL USE,,30,,,$389.28,$0.00,1,0,1,20160101,,
90685,CPT,IIV4 PRESRV FREE VACC CHILD 6-35 MO FOR IM USE,,30,,,$37.89,$0.00,1,0,1,20160101,,
90686,CPT,IIV4 VACC PRESRV FREE 3 YRS & OLDER IM USE,,30,,,$40.19,$0.00,1,0,1,20160101,,
90687,CPT,IIV4 VACCINE CHILD 6-35 MO FOR IM USE,,30,,,$45.93,$0.00,1,0,1,20160101,,
90688,CPT,IIV4 VACCINE 3 YRS & OLDER FOR IM USE,,30,,,$121.13,$0.00,1,0,1,20160101,,
90690,CPT,TYPHOID VACCINE LIVE ORAL,,30,,,$146.28,$0.00,1,0,1,20160101,,
90691,CPT,TYPHOID VACCINE VI CAPSULAR POLYSACCHARIDE IM,,30,,,$192.88,$0.00,1,0,1,20160101,,
90696,CPT,DTAP-IPV VACCINE CHILD 4-6 YRS FOR IM USE,,30,,,$158.47,$0.00,1,0,1,20160101,,
90697,CPT,DTAP-IPV-HIB-HEPB VACCINE INTRAMUSCULAR,,30,,,$233.06,$0.00,1,0,1,20160101,,
90698,CPT,DTAP-IPV/HIB VACCINE FOR INTRAMUSCULAR USE,,30,,,$318.13,$0.00,1,0,1,20160101,,
90700,CPT,DIPHTH TETANUS TOX ACELL PERTUSSIS VACC<7 YR IM,,30,,,$125.34,$0.00,1,0,1,20160101,,
90702,CPT,DT VACCINE YOUNGER THAN 7 YRS FOR IM USE,,30,,,$269.86,$0.00,1,0,1,20160101,,
90707,CPT,MEASLES MUMPS RUBELLA VIRUS VACCINE LIVE SUBQ,,30,,,$215.36,$0.00,1,0,1,20160101,,
90710,CPT,MEASLES MUMPS RUBELLA VARICELLA VACC LIVE SUBQ,,30,,,$480.35,$0.00,1,0,1,20160101,,
90713,CPT,POLIOVIRUS VACCINE INACTIVATED SUBQ/IM,,30,,,$150.48,$0.00,1,0,1,20160101,,
90714,CPT,TD VACCINE PRSRV FREE 7 YRS OR OLDER FOR IM USE,,30,,,$185.46,$0.00,1,0,1,20160101,,
90715,CPT,TDAP VACCINE 7 YRS/> IM,,30,,,$254.52,$0.00,1,0,1,20160101,,
90716,CPT,VAR VACCINE LIVE FOR SUBCUTANEOUS USE,,30,,,$372.38,$0.00,1,0,1,20160101,,
90717,CPT,YELLOW FEVER VACCINE LIVE SUBQ,,30,,,$288.23,$0.00,1,0,1,20160101,,
90723,CPT,DTAP-HEPB-IPV VACCINE INTRAMUSCULAR,,30,,,$271.01,$0.00,1,0,1,20160101,,
90732,CPT,PPSV23 VACCINE 2 YRS OR OLDER FOR SUBQ/IM USE,,30,,,$321.55,$0.00,1,0,1,20160101,,
90733,CPT,MPSV4 VACCINE GROUPS ACYW-135 SUBQ USE,,30,,,$688.27,$0.00,1,0,1,20160101,,
90734,CPT,MENACWY CONJUGATE VACCINE GROUPS ACYW-135 IM USE,,30,,,$655.35,$0.00,1,0,1,20160101,,
90736,CPT,ZOSTER VACCINE HZV LIVE FOR SUBCUTANEOUS USE,,30,,,$342.79,$0.00,1,0,1,20160101,,
90738,CPT,JAPANESE ENCEPHALITIS VACCINE INACTIVATED IM,,30,,,$667.58,$0.00,1,0,1,20160101,,
90739,CPT,HEPB VACCINE ADULT 2 DOSE SCHEDULE FOR IM USE,,30,,,$196.34,$0.00,1,0,1,20160101,,
90740,CPT,HEPB VACCINE DIALYSIS/IMMUNSUP PAT 3 DOSE IM,,30,,,"$1,662.32",$0.00,1,0,1,20160101,,
90743,CPT,HEPB VACCINE ADOLESCENT 2 DOSE SCHEDULE IM,,30,,,$158.47,$0.00,1,0,1,20160101,,
90744,CPT,HEPB VACCINE PED/ADOLESC 3 DOSE SCHEDULE IM,,30,,,$141.11,$0.00,1,0,1,20160101,,
90746,CPT,HEPB VACCINE ADULT 3 DOSE SCHEDULE FOR IM USE,,30,,,$249.19,$0.00,1,0,1,20160101,,
90747,CPT,HEPB VACCINE DIALYSIS/IMMUNSUP PAT 4 DOSE IM,,30,,,"$1,750.68",$0.00,1,0,1,20160101,,
90748,CPT,HIB-HEPB VACCINE FOR INTRAMUSCULAR USE,,30,,,$258.37,$0.00,1,0,1,20160101,,
90749,CPT,UNLISTED VACCINE/TOXOID,,30,,,$383.11,$0.00,1,0,1,20160101,,
90785,CPT,PSYCHOTHERAPY COMPLEX INTERACTIVE,,30,,,$689.00,$0.00,1,0,1,20160101,,
90791,CPT,PSYCHIATRIC DIAGNOSTIC EVALUATION,,30,,,$479.58,$0.00,1,0,1,20160101,,
90792,CPT,PSYCHIATRIC DIAGNOSTIC EVAL W/MEDICAL SERVICES,,30,,,$479.58,$0.00,1,0,1,20160101,,
90832,CPT,PSYCHOTHERAPY PATIENT &/ FAMILY 30 MINUTES,,30,,,$386.27,$0.00,1,0,1,20160101,,
90833,CPT,PSYCHOTHERAPY PT&/FAMILY W/E&M SRVCS 30 MIN,,30,,,$386.27,$0.00,1,0,1,20160101,,
90834,CPT,PSYCHOTHERAPY PATIENT &/ FAMILY 45 MINUTES,,30,,,$479.58,$0.00,1,0,1,20160101,,
90836,CPT,PSYCHOTHERAPY PT&/FAMILY W/E&M SRVCS 45 MIN,,30,,,$479.58,$0.00,1,0,1,20160101,,
90837,CPT,PSYCHOTHERAPY PATIENT &/ FAMILY 60 MINUTES,,30,,,$479.58,$0.00,1,0,1,20160101,,
90838,CPT,PSYCHOTHERAPY PT&/FAMILY W/E&M SRVCS 60 MIN,,30,,,$479.58,$0.00,1,0,1,20160101,,
90839,CPT,PSYCHOTHERAPY FOR CRISIS INITIAL 60 MINUTES,,30,,,$479.58,$0.00,1,0,1,20160101,,
90840,CPT,PSYCHOTHERAPY FOR CRISIS EACH ADDL 30 MINUTES,,30,,,$386.27,$0.00,1,0,1,20160101,,
90845,CPT,PSYCHOANALYSIS,,30,,,$479.58,$0.00,1,0,1,20160101,,
90846,CPT,FAMILY PSYCHOTHERAPY W/O PATIENT PRESENT,,30,,,$512.50,$0.00,1,0,1,20160101,,
90847,CPT,FAMILY PSYCHOTHERAPY W/PATIENT PRESENT,,30,,,$512.50,$0.00,1,0,1,20160101,,
90849,CPT,MULTIPLE FAMILY GROUP PSYCHOTHERAPY,,30,,,$348.84,$0.00,1,0,1,20160101,,
90853,CPT,GROUP PSYCHOTHERAPY,,30,,,$318.60,$0.00,1,0,1,20160101,,
90863,CPT,PHARMACOLOGIC MANAGEMENT W/PSYCHOTHERAPY,,30,,,$314.72,$0.00,1,0,1,20160101,,
90865,CPT,NARCOSYNTHESIS PSYC DX&THER PURPOSES,,30,,,$479.58,$0.00,1,0,1,20160101,,
90867,CPT,REPET TMS TX INITIAL W/MAP/MOTR THRESHLD/DEL&M,,30,,,"$1,355.75",$0.00,1,0,1,20160101,,
90868,CPT,THERAP REPETITIVE TMS TX SUBSEQ DELIVERY & MNG,,30,,,"$1,355.75",$0.00,1,0,1,20160101,,
90869,CPT,REPET TMS TX SUBSEQ MOTR THRESHLD W/DELIV & MN,,30,,,"$1,355.75",$0.00,1,0,1,20160101,,
90870,CPT,ELECTROCONVULSIVE THERAPY,,30,,,"$2,581.69",$0.00,1,0,1,20160101,,
90875,CPT,INDIV PSYCHOPHYS BIOFEED TRAIN W/PSYTX 30 MIN,,30,,,$590.24,$0.00,1,0,1,20160101,,
90876,CPT,INDIV PSYCHOPHYS BIOFEED TRAIN W/PSYTX 45 MIN,,30,,,$312.87,$0.00,1,0,1,20160101,,
90880,CPT,HYPNOTHERAPY,,30,,,$479.58,$0.00,1,0,1,20160101,,
90882,CPT,ENVIRONMENTAL IVNTJ MGMT PURPOSES PSYC PT,,30,,,$107.02,$0.00,1,0,1,20160101,,
90885,CPT,PSYCHIATRIC EVAL HOSPITAL RECORDS DX PURPOSES,,30,,,$839.30,$0.00,1,0,1,20160101,,
90887,CPT,INTERPJ/EXPLNAJ RESULTS PSYCHIATRIC EXAM FAMILY,,30,,,$424.95,$0.00,1,0,1,20160101,,
90889,CPT,PREP REPORT PT PSYCH STATUS AGENCY/PAYER,,30,,,$217.00,$0.00,1,0,1,20160101,,
90899,CPT,UNLISTED PSYCHIATRIC SERVICE/PROCEDURE,,30,,,$416.51,$0.00,1,0,1,20160101,,
90901,CPT,BIOFEEDBACK TRAINING ANY MODALITY,,30,,,$133.33,$0.00,1,0,1,20160101,,
90911,CPT,BIOFDBK TRNG PERINL MUSC ANORECT/URO SPHX W/EMG,,30,,,$746.33,$0.00,1,0,1,20160101,,
90935,CPT,HEMODIALYSIS PROCEDURE W/ PHYS/QHP EVALUATION,,30,,,"$2,673.75",$0.00,1,0,1,20160101,,
90937,CPT,HEMODIALYSIS PX REPEAT EVAL W/WO REVJ DIALYS RX,,30,,,"$1,264.78",$0.00,1,0,1,20160101,,
90940,CPT,HEMODIALYSIS ACCESS FLOW STUDY,,30,,,$396.49,$0.00,1,0,1,20160101,,
90945,CPT,DIALYSIS OTHER/THAN HEMODIALYSIS 1 PHYS/QHP EVAL,,30,,,"$2,369.96",$0.00,1,0,1,20160101,,
90947,CPT,DIALYSIS OTH/THN HEMODIALY REPEAT PHYS/QHP EVALS,,30,,,$731.25,$0.00,1,0,1,20160101,,
90954,CPT,ESRD RELATED SVC MONTHLY 2-11 YR OLD 4/> VISITS,,30,,,$861.90,$0.00,1,0,1,20160101,,
90955,CPT,ESRD RELATED SVC MONTHLY 2-11 YR OLD 2/3 VISITS,,30,,,$490.69,$0.00,1,0,1,20160101,,
90956,CPT,ESRD RELATED SVC MONTHLY 2-11 YR OLD 1 VISIT,,30,,,$133.61,$0.00,1,0,1,20160101,,
90960,CPT,ESRD RELATED SVC MONTHLY 20&/> YR OLD 4/> VISITS,,30,,,$813.02,$0.00,1,0,1,20160101,,
90962,CPT,ESRD RELATED SVC MONTHLY 20&/>YR OLD 1 VISIT,,30,,,"$4,162.69",$0.00,1,0,1,20160101,,
90964,CPT,ESRD SVC HOME DIALYSIS FULL MONTH 2-11 YR OLD,,30,,,"$1,287.91",$0.00,1,0,1,20160101,,
90966,CPT,ESRD SVC HOME DIALYSIS FULL MONTH 20 YR OLD,,30,,,$552.91,$0.00,1,0,1,20160101,,
90968,CPT,ESRD RELATED SVC <FULL MONTH 2-11 YR OLD,,30,,,"$3,401.35",$0.00,1,0,1,20160101,,
90969,CPT,ESRD RELATED SVC <FULL MONTH 12-19 YR OLD,,30,,,"$2,135.89",$0.00,1,0,1,20160101,,
90970,CPT,ESRD RELATED SVC <FULL MONTH 20/>YR OLD,,30,,,"$1,485.57",$0.00,1,0,1,20160101,,
90989,CPT,DIALYSIS TRAINING PATIENT COMPLETED COURSE,,30,,,"$1,016.16",$0.00,1,0,1,20160101,,
90993,CPT,DIALYSIS TRAINING PATIENT PER TRAINING SESSION,,30,,,"$4,288.62",$0.00,1,0,1,20160101,,
90997,CPT,HEMOPERFUSION,,30,,,$52.38,$0.00,1,0,1,20160101,,
90999,CPT,UNLISTED DIALYSIS PROCEDURE INPATIENT/OUTPATIENT,,30,,,"$3,805.56",$0.00,1,0,1,20160101,,
91010,CPT,ESOPHAGEAL MOTILITY STUDY W/INTERP&RPT,,30,,,"$2,581.69",$0.00,1,0,1,20160101,,
91013,CPT,ESOPHAGEAL MOTILITY STD W/I&R STIM/PERFUSION,,30,,,$217.58,$0.00,1,0,1,20160101,,
91020,CPT,GASTRIC MOTILITY MANOMETRIC STUDIES,,30,,,"$2,581.69",$0.00,1,0,1,20160101,,
91022,CPT,DUODENAL MOTILITY MANOMETRIC STUDY,,30,,,"$5,245.62",$0.00,1,0,1,20160101,,
91030,CPT,ESOPHAGUS ACID PERFUSION TEST ESOPHAGITIS,,30,,,"$2,581.69",$0.00,1,0,1,20160101,,
91034,CPT,GASTROESOPHAG REFLX TEST W/CATH PH ELTRD PLCMT,,30,,,"$2,581.69",$0.00,1,0,1,20160101,,
91035,CPT,GASTROESOPHAG REFLX TEST W/TELEMTRY PH ELTRD,,30,,,"$2,581.69",$0.00,1,0,1,20160101,,
91037,CPT,GASTROESOPHAG REFLX TEST W/INTRLUML IMPED ELTRD,,30,,,"$1,355.75",$0.00,1,0,1,20160101,,
91038,CPT,ESOPHGL FUNCJ G-ESOP RFLX IMPD ELTRD PROLNG,,30,,,"$2,510.92",$0.00,1,0,1,20160101,,
91040,CPT,ESOPHGL BALO DISTENSION DX STD W/PROVOCATION,,30,,,"$2,581.69",$0.00,1,0,1,20160101,,
