Version 3.15 - Inpatient Facility Charge Table,,,,,,,,
,,,,,,,,
Item Code,Code Type,Description,Charge Type Indicator,Standard Room and Board Per Diem,Standard Ancillary Charge Per Diem,ICU Room and Board Per Diem,ICU Ancillary Charge Per Diem,Start Date
656,DRG,KIDNEY & URETER PROCEDURES FOR NEOPLASM W MCC,S,"$2,941.24 ","$13,168.27 ","$5,590.68 ","$13,168.27 ",20141001
657,DRG,KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC,S,"$2,884.15 ","$14,007.30 ","$5,200.98 ","$14,007.30 ",20141001
658,DRG,KIDNEY & URETER PROCEDURES FOR NEOPLASM W/O CC/MCC,S,"$2,830.22 ","$19,400.19 ","$5,070.23 ","$19,400.19 ",20141001
659,DRG,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W MCC,S,"$3,031.48 ","$9,958.64 ","$5,647.22 ","$9,958.64 ",20141001
660,DRG,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC,S,"$3,418.26 ","$12,941.88 ","$5,882.96 ","$12,941.88 ",20141001
661,DRG,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W/O CC/MCC,S,"$2,941.64 ","$20,400.07 ","$5,194.16 ","$20,400.07 ",20141001
662,DRG,MINOR BLADDER PROCEDURES W MCC,S,"$2,595.88 ","$7,834.91 ","$4,640.74 ","$7,834.91 ",20141001
663,DRG,MINOR BLADDER PROCEDURES W CC,S,"$2,744.63 ","$9,276.28 ","$4,615.40 ","$9,276.28 ",20141001
664,DRG,MINOR BLADDER PROCEDURES W/O CC/MCC,S,"$2,376.03 ","$17,410.12 ","$3,563.26 ","$17,410.12 ",20141001
665,DRG,PROSTATECTOMY W MCC,S,"$2,558.08 ","$6,983.27 ","$4,239.70 ","$6,983.27 ",20141001
666,DRG,PROSTATECTOMY W CC,S,"$2,778.42 ","$8,221.20 ","$4,473.99 ","$8,221.20 ",20141001
667,DRG,PROSTATECTOMY W/O CC/MCC,S,"$3,026.63 ","$13,265.28 ","$4,330.83 ","$13,265.28 ",20141001
668,DRG,TRANSURETHRAL PROCEDURES W MCC,S,"$2,862.33 ","$8,597.81 ","$4,996.48 ","$8,597.81 ",20141001
669,DRG,TRANSURETHRAL PROCEDURES W CC,S,"$3,047.97 ","$11,484.43 ","$5,097.30 ","$11,484.43 ",20141001
670,DRG,TRANSURETHRAL PROCEDURES W/O CC/MCC,S,"$3,005.08 ","$12,833.98 ","$4,874.17 ","$12,833.98 ",20141001
671,DRG,URETHRAL PROCEDURES W CC/MCC,S,"$2,983.86 ","$10,029.74 ","$5,215.58 ","$10,029.74 ",20141001
672,DRG,URETHRAL PROCEDURES W/O CC/MCC,S,"$3,742.56 ","$18,281.28 ","$5,659.06 ","$18,281.28 ",20141001
673,DRG,OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC,S,"$2,810.21 ","$9,054.85 ","$4,799.73 ","$9,054.85 ",20141001
674,DRG,OTHER KIDNEY & URINARY TRACT PROCEDURES W CC,S,"$2,746.94 ","$9,744.62 ","$4,601.52 ","$9,744.62 ",20141001
675,DRG,OTHER KIDNEY & URINARY TRACT PROCEDURES W/O CC/MCC,S,"$2,439.24 ","$17,992.10 ","$3,717.24 ","$17,992.10 ",20141001
682,DRG,RENAL FAILURE W MCC,N,"$2,567.12 ","$6,086.88 ","$4,520.98 ","$6,086.88 ",20141001
683,DRG,RENAL FAILURE W CC,N,"$2,482.77 ","$5,087.05 ","$4,170.28 ","$5,087.05 ",20141001
684,DRG,RENAL FAILURE W/O CC/MCC,N,"$2,219.19 ","$4,603.26 ","$3,765.29 ","$4,603.26 ",20141001
685,DRG,ADMIT FOR RENAL DIALYSIS,N,"$2,414.15 ","$6,802.44 ","$3,846.87 ","$6,802.44 ",20141001
686,DRG,KIDNEY & URINARY TRACT NEOPLASMS W MCC,N,"$2,782.86 ","$6,362.88 ","$5,328.62 ","$6,362.88 ",20141001
687,DRG,KIDNEY & URINARY TRACT NEOPLASMS W CC,N,"$2,867.98 ","$6,210.87 ","$4,752.97 ","$6,210.87 ",20141001
688,DRG,KIDNEY & URINARY TRACT NEOPLASMS W/O CC/MCC,N,"$2,397.56 ","$6,184.79 ","$3,974.70 ","$6,184.79 ",20141001
689,DRG,KIDNEY & URINARY TRACT INFECTIONS W MCC,N,"$2,480.15 ","$4,964.88 ","$4,251.67 ","$4,964.88 ",20141001
690,DRG,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,N,"$2,426.52 ","$4,655.45 ","$4,089.43 ","$4,655.45 ",20141001
691,DRG,URINARY STONES W ESW LITHOTRIPSY W CC/MCC,N,"$2,541.27 ","$14,186.86 ","$4,560.56 ","$14,186.86 ",20141001
692,DRG,URINARY STONES W ESW LITHOTRIPSY W/O CC/MCC,N,"$2,317.94 ","$18,003.61 ","$4,509.81 ","$18,003.61 ",20141001
693,DRG,URINARY STONES W/O ESW LITHOTRIPSY W MCC,N,"$2,614.68 ","$8,003.02 ","$4,701.54 ","$8,003.02 ",20141001
694,DRG,URINARY STONES W/O ESW LITHOTRIPSY W/O MCC,N,"$2,505.66 ","$9,348.11 ","$4,072.19 ","$9,348.11 ",20141001
695,DRG,KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W MCC,N,"$2,754.23 ","$5,830.49 ","$4,839.47 ","$5,830.49 ",20141001
696,DRG,KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W/O MCC,N,"$2,802.65 ","$5,085.61 ","$4,495.02 ","$5,085.61 ",20141001
697,DRG,URETHRAL STRICTURE,N,"$2,696.20 ","$7,560.97 ","$4,612.22 ","$7,560.97 ",20141001
698,DRG,OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,N,"$2,926.64 ","$6,188.66 ","$5,071.77 ","$6,188.66 ",20141001
699,DRG,OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,N,"$2,843.32 ","$6,103.40 ","$4,647.53 ","$6,103.40 ",20141001
700,DRG,OTHER KIDNEY & URINARY TRACT DIAGNOSES W/O CC/MCC,N,"$2,672.79 ","$5,767.55 ","$4,305.67 ","$5,767.55 ",20141001
707,DRG,MAJOR MALE PELVIC PROCEDURES W CC/MCC,S,"$2,964.55 ","$19,517.85 ","$5,547.77 ","$19,517.85 ",20141001
708,DRG,MAJOR MALE PELVIC PROCEDURES W/O CC/MCC,S,"$2,773.28 ","$35,185.86 ","$4,611.65 ","$35,185.86 ",20141001
709,DRG,PENIS PROCEDURES W CC/MCC,S,"$2,824.52 ","$10,296.05 ","$4,991.07 ","$10,296.05 ",20141001
710,DRG,PENIS PROCEDURES W/O CC/MCC,S,"$2,752.96 ","$25,911.13 ","$4,027.70 ","$25,911.13 ",20141001
711,DRG,TESTES PROCEDURES W CC/MCC,S,"$2,837.76 ","$8,875.21 ","$5,271.30 ","$8,875.21 ",20141001
712,DRG,TESTES PROCEDURES W/O CC/MCC,S,"$2,981.12 ","$11,098.58 ","$4,913.12 ","$11,098.58 ",20141001
713,DRG,TRANSURETHRAL PROSTATECTOMY W CC/MCC,S,"$2,881.29 ","$10,575.95 ","$5,046.86 ","$10,575.95 ",20141001
714,DRG,TRANSURETHRAL PROSTATECTOMY W/O CC/MCC,S,"$2,961.15 ","$14,662.22 ","$4,568.30 ","$14,662.22 ",20141001
715,DRG,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC FOR MALIGNANCY W CC/MCC,S,"$3,022.35 ","$10,436.36 ","$5,388.13 ","$10,436.36 ",20141001
716,DRG,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC FOR MALIGNANCY W/O CC/MCC,S,"$3,337.05 ","$31,987.89 ","$5,068.10 ","$31,987.89 ",20141001
717,DRG,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W CC/MCC,S,"$2,743.23 ","$7,442.19 ","$4,507.14 ","$7,442.19 ",20141001
718,DRG,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W/O CC/MCC,S,"$2,703.95 ","$9,330.09 ","$4,137.98 ","$9,330.09 ",20141001
722,DRG,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM W MCC",N,"$2,831.06 ","$5,607.85 ","$4,767.21 ","$5,607.85 ",20141001
723,DRG,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM W CC",N,"$2,731.33 ","$5,189.76 ","$4,171.19 ","$5,189.76 ",20141001
724,DRG,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM W/O CC/MCC",N,"$2,954.36 ","$7,201.21 ","$4,336.91 ","$7,201.21 ",20141001
725,DRG,BENIGN PROSTATIC HYPERTROPHY W MCC,N,"$2,708.77 ","$4,944.20 ","$4,174.23 ","$4,944.20 ",20141001
726,DRG,BENIGN PROSTATIC HYPERTROPHY W/O MCC,N,"$3,290.51 ","$5,949.50 ","$5,154.34 ","$5,949.50 ",20141001
727,DRG,INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W MCC,N,"$2,470.03 ","$5,466.35 ","$4,332.53 ","$5,466.35 ",20141001
728,DRG,INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W/O MCC,N,"$2,421.99 ","$4,734.84 ","$4,030.24 ","$4,734.84 ",20141001
729,DRG,OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES W CC/MCC,N,"$2,620.65 ","$5,240.10 ","$4,608.84 ","$5,240.10 ",20141001
730,DRG,OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES W/O CC/MCC,N,"$2,229.59 ","$5,439.04 ","$3,250.16 ","$5,439.04 ",20141001
734,DRG,"PELVIC EVISCERATION, RAD HYSTERECTOMY & RAD VULVECTOMY W CC/MCC",S,"$3,537.08 ","$14,513.82 ","$6,832.65 ","$14,513.82 ",20141001
735,DRG,"PELVIC EVISCERATION, RAD HYSTERECTOMY & RAD VULVECTOMY W/O CC/MCC",S,"$3,281.26 ","$23,728.99 ","$5,533.83 ","$23,728.99 ",20141001
736,DRG,UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W MCC,S,"$2,902.88 ","$11,177.85 ","$5,846.98 ","$11,177.85 ",20141001
737,DRG,UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W CC,S,"$3,056.19 ","$11,742.22 ","$5,964.50 ","$11,742.22 ",20141001
738,DRG,UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W/O CC/MCC,S,"$3,042.86 ","$15,924.09 ","$4,947.98 ","$15,924.09 ",20141001
739,DRG,"UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W MCC",S,"$2,943.99 ","$11,368.40 ","$5,601.55 ","$11,368.40 ",20141001
740,DRG,"UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W CC",S,"$3,444.42 ","$16,779.50 ","$6,555.59 ","$16,779.50 ",20141001
741,DRG,"UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W/O CC/MCC",S,"$3,284.93 ","$24,801.84 ","$5,567.97 ","$24,801.84 ",20141001
742,DRG,UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W CC/MCC,S,"$2,728.88 ","$14,713.51 ","$5,312.68 ","$14,713.51 ",20141001
743,DRG,UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W/O CC/MCC,S,"$2,539.30 ","$20,290.88 ","$4,724.31 ","$20,290.88 ",20141001
744,DRG,"D&C, CONIZATION, LAPAROSCOPY & TUBAL INTERRUPTION W CC/MCC",S,"$3,399.30 ","$10,461.87 ","$6,020.58 ","$10,461.87 ",20141001
745,DRG,"D&C, CONIZATION, LAPAROSCOPY & TUBAL INTERRUPTION W/O CC/MCC",S,"$2,887.91 ","$15,592.95 ","$4,991.97 ","$15,592.95 ",20141001
746,DRG,"VAGINA, CERVIX & VULVA PROCEDURES W CC/MCC",S,"$2,601.31 ","$10,635.40 ","$4,664.41 ","$10,635.40 ",20141001
747,DRG,"VAGINA, CERVIX & VULVA PROCEDURES W/O CC/MCC",S,"$2,617.15 ","$19,725.98 ","$4,109.84 ","$19,725.98 ",20141001
748,DRG,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,S,"$2,518.40 ","$22,317.73 ","$4,752.18 ","$22,317.73 ",20141001
749,DRG,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W CC/MCC,S,"$2,970.35 ","$10,450.96 ","$5,672.92 ","$10,450.96 ",20141001
750,DRG,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W/O CC/MCC,S,"$2,766.56 ","$15,352.00 ","$4,731.15 ","$15,352.00 ",20141001
754,DRG,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W MCC",N,"$2,773.53 ","$6,063.91 ","$5,229.93 ","$6,063.91 ",20141001
755,DRG,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W CC",N,"$2,635.15 ","$5,231.87 ","$4,411.27 ","$5,231.87 ",20141001
756,DRG,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC",N,"$2,198.32 ","$4,645.17 ","$3,430.77 ","$4,645.17 ",20141001
757,DRG,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W MCC",N,"$2,311.62 ","$5,084.30 ","$4,117.83 ","$5,084.30 ",20141001
758,DRG,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W CC",N,"$2,429.13 ","$4,923.19 ","$3,902.13 ","$4,923.19 ",20141001
759,DRG,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC",N,"$2,243.97 ","$4,515.16 ","$3,811.92 ","$4,515.16 ",20141001
760,DRG,MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W CC/MCC,N,"$2,988.80 ","$6,818.49 ","$5,186.36 ","$6,818.49 ",20141001
761,DRG,MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W/O CC/MCC,N,"$3,409.66 ","$7,843.91 ","$5,611.96 ","$7,843.91 ",20141001
765,DRG,CESAREAN SECTION W CC/MCC,S,"$2,554.47 ","$5,863.63 ","$4,903.93 ","$5,863.63 ",20141001
766,DRG,CESAREAN SECTION W/O CC/MCC,S,"$2,363.25 ","$6,370.53 ","$4,230.84 ","$6,370.53 ",20141001
767,DRG,VAGINAL DELIVERY W STERILIZATION &/OR D&C,S,"$2,082.89 ","$7,323.88 ","$4,065.06 ","$7,323.88 ",20141001
768,DRG,VAGINAL DELIVERY W O.R. PROC EXCEPT STERIL &/OR D&C,S,"$3,791.69 ","$7,810.65 ","$7,235.33 ","$7,810.65 ",20141001
769,DRG,POSTPARTUM & POST ABORTION DIAGNOSES W O.R. PROCEDURE,S,"$2,550.17 ","$11,476.53 ","$5,413.02 ","$11,476.53 ",20141001
770,DRG,"ABORTION W D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",S,"$3,002.42 ","$12,147.48 ","$5,518.67 ","$12,147.48 ",20141001
774,DRG,VAGINAL DELIVERY W COMPLICATING DIAGNOSES,N,"$2,525.70 ","$5,234.60 ","$4,645.64 ","$5,234.60 ",20141001
775,DRG,VAGINAL DELIVERY W/O COMPLICATING DIAGNOSES,N,"$2,441.80 ","$5,203.35 ","$4,685.01 ","$5,203.35 ",20141001
776,DRG,POSTPARTUM & POST ABORTION DIAGNOSES W/O O.R. PROCEDURE,N,"$2,609.82 ","$4,447.93 ","$5,243.90 ","$4,447.93 ",20141001
777,DRG,ECTOPIC PREGNANCY,N,"$2,862.84 ","$16,460.15 ","$5,092.04 ","$16,460.15 ",20141001
778,DRG,THREATENED ABORTION,N,"$2,428.58 ","$2,940.02 ","$3,843.01 ","$2,940.02 ",20141001
779,DRG,ABORTION W/O D&C,N,"$2,889.93 ","$7,119.61 ","$4,976.85 ","$7,119.61 ",20141001
780,DRG,FALSE LABOR,N,"$1,991.15 ","$3,975.12 ","$3,566.81 ","$3,975.12 ",20141001
781,DRG,OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS,N,"$2,738.84 ","$3,528.67 ","$4,801.29 ","$3,528.67 ",20141001
782,DRG,OTHER ANTEPARTUM DIAGNOSES W/O MEDICAL COMPLICATIONS,N,"$2,590.64 ","$4,409.79 ","$4,679.42 ","$4,409.79 ",20141001
789,DRG,"NEONATES, DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY",N,"$4,015.14 ","$8,623.19 ","$7,500.60 ","$8,623.19 ",20141001
790,DRG,"EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME, NEONATE",N,"$2,890.44 ","$6,207.70 ","$5,399.56 ","$6,207.70 ",20141001
791,DRG,PREMATURITY W MAJOR PROBLEMS,N,"$2,322.02 ","$4,986.91 ","$4,337.71 ","$4,986.91 ",20141001
792,DRG,PREMATURITY W/O MAJOR PROBLEMS,N,"$1,699.84 ","$3,650.68 ","$3,175.42 ","$3,650.68 ",20141001
793,DRG,FULL TERM NEONATE W MAJOR PROBLEMS,N,"$1,839.94 ","$3,951.60 ","$3,437.17 ","$3,951.60 ",20141001
794,DRG,NEONATE W OTHER SIGNIFICANT PROBLEMS,N,"$1,074.37 ","$2,307.40 ","$2,007.02 ","$2,307.40 ",20141001
795,DRG,NORMAL NEWBORN,N,$696.76 ,"$1,496.41 ","$1,301.60 ","$1,496.41 ",20141001
799,DRG,SPLENECTOMY W MCC,S,"$2,602.50 ","$12,543.94 ","$5,168.04 ","$12,543.94 ",20141001
800,DRG,SPLENECTOMY W CC,S,"$2,712.61 ","$13,670.04 ","$4,821.85 ","$13,670.04 ",20141001
801,DRG,SPLENECTOMY W/O CC/MCC,S,"$2,492.02 ","$17,108.55 ","$4,233.56 ","$17,108.55 ",20141001
802,DRG,OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W MCC,S,"$3,247.51 ","$10,823.48 ","$5,676.49 ","$10,823.48 ",20141001
803,DRG,OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W CC,S,"$3,091.23 ","$10,930.83 ","$5,286.63 ","$10,930.83 ",20141001
804,DRG,OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W/O CC/MCC,S,"$2,737.41 ","$14,326.79 ","$4,710.59 ","$14,326.79 ",20141001
808,DRG,MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W MCC,N,"$2,968.99 ","$8,497.40 ","$5,172.25 ","$8,497.40 ",20141001
809,DRG,MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,N,"$2,768.47 ","$7,070.92 ","$4,428.64 ","$7,070.92 ",20141001
810,DRG,MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W/O CC/MCC,N,"$2,612.01 ","$7,587.87 ","$4,294.18 ","$7,587.87 ",20141001
811,DRG,RED BLOOD CELL DISORDERS W MCC,N,"$2,697.25 ","$6,877.14 ","$4,583.80 ","$6,877.14 ",20141001
812,DRG,RED BLOOD CELL DISORDERS W/O MCC,N,"$2,499.97 ","$5,967.13 ","$4,117.86 ","$5,967.13 ",20141001
813,DRG,COAGULATION DISORDERS,N,"$2,849.81 ","$13,805.70 ","$4,958.51 ","$13,805.70 ",20141001
814,DRG,RETICULOENDOTHELIAL & IMMUNITY DISORDERS W MCC,N,"$3,387.12 ","$8,485.18 ","$5,736.77 ","$8,485.18 ",20141001
815,DRG,RETICULOENDOTHELIAL & IMMUNITY DISORDERS W CC,N,"$2,819.22 ","$7,098.02 ","$4,983.74 ","$7,098.02 ",20141001
816,DRG,RETICULOENDOTHELIAL & IMMUNITY DISORDERS W/O CC/MCC,N,"$2,387.24 ","$6,318.75 ","$4,152.38 ","$6,318.75 ",20141001
820,DRG,LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W MCC,S,"$3,186.75 ","$11,727.54 ","$6,017.98 ","$11,727.54 ",20141001
821,DRG,LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W CC,S,"$3,196.33 ","$13,011.97 ","$5,433.71 ","$13,011.97 ",20141001
822,DRG,LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W/O CC/MCC,S,"$3,357.98 ","$18,633.48 ","$5,691.46 ","$18,633.48 ",20141001
823,DRG,LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER O.R. PROC W MCC,S,"$3,263.32 ","$10,203.49 ","$5,527.41 ","$10,203.49 ",20141001
824,DRG,LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER O.R. PROC W CC,S,"$3,172.00 ","$10,838.45 ","$5,001.99 ","$10,838.45 ",20141001
825,DRG,LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER O.R. PROC W/O CC/MCC,S,"$3,196.85 ","$14,651.50 ","$5,393.78 ","$14,651.50 ",20141001
826,DRG,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W MCC,S,"$3,258.35 ","$12,460.89 ","$6,538.84 ","$12,460.89 ",20141001
827,DRG,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W CC,S,"$3,243.04 ","$11,833.37 ","$5,942.29 ","$11,833.37 ",20141001
828,DRG,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W/O CC/MCC,S,"$3,044.68 ","$15,500.63 ","$5,257.16 ","$15,500.63 ",20141001
829,DRG,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W OTHER O.R. PROC W CC/MCC,S,"$3,326.93 ","$10,889.79 ","$5,427.58 ","$10,889.79 ",20141001
830,DRG,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W OTHER O.R. PROC W/O CC/MCC,S,"$3,463.49 ","$17,430.97 ","$5,785.83 ","$17,430.97 ",20141001
834,DRG,ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W MCC,N,"$3,393.86 ","$9,867.66 ","$5,583.90 ","$9,867.66 ",20141001
835,DRG,ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W CC,N,"$3,334.48 ","$8,757.65 ","$4,956.79 ","$8,757.65 ",20141001
836,DRG,ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W/O CC/MCC,N,"$3,541.67 ","$9,667.38 ","$5,287.25 ","$9,667.38 ",20141001
837,DRG,CHEMO W ACUTE LEUKEMIA AS SDX OR W HIGH DOSE CHEMO AGENT W MCC,N,"$3,365.87 ","$9,290.73 ","$5,049.28 ","$9,290.73 ",20141001
838,DRG,CHEMO W ACUTE LEUKEMIA AS SDX W CC OR HIGH DOSE CHEMO AGENT,N,"$3,547.68 ","$10,232.51 ","$4,960.65 ","$10,232.51 ",20141001
839,DRG,CHEMO W ACUTE LEUKEMIA AS SDX W/O CC/MCC,N,"$3,063.01 ","$6,542.57 ","$3,681.34 ","$6,542.57 ",20141001
840,DRG,LYMPHOMA & NON-ACUTE LEUKEMIA W MCC,N,"$3,211.53 ","$8,999.50 ","$5,519.73 ","$8,999.50 ",20141001
841,DRG,LYMPHOMA & NON-ACUTE LEUKEMIA W CC,N,"$3,135.79 ","$8,130.18 ","$4,900.32 ","$8,130.18 ",20141001
842,DRG,LYMPHOMA & NON-ACUTE LEUKEMIA W/O CC/MCC,N,"$2,492.00 ","$7,628.75 ","$4,157.57 ","$7,628.75 ",20141001
843,DRG,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W MCC,N,"$2,643.81 ","$6,244.63 ","$4,718.77 ","$6,244.63 ",20141001
844,DRG,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W CC,N,"$2,717.32 ","$5,937.51 ","$4,606.14 ","$5,937.51 ",20141001
845,DRG,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W/O CC/MCC,N,"$2,063.60 ","$4,985.24 ","$3,530.12 ","$4,985.24 ",20141001
846,DRG,CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W MCC,N,"$3,370.46 ","$9,560.53 ","$5,276.13 ","$9,560.53 ",20141001
847,DRG,CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,N,"$3,075.07 ","$10,717.40 ","$4,137.12 ","$10,717.40 ",20141001
848,DRG,CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W/O CC/MCC,N,"$2,828.63 ","$8,643.97 ","$4,315.11 ","$8,643.97 ",20141001
849,DRG,RADIOTHERAPY,N,"$3,757.12 ","$9,223.87 ","$5,111.53 ","$9,223.87 ",20141001
853,DRG,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,S,"$2,951.47 ","$10,199.68 ","$5,448.93 ","$10,199.68 ",20141001
854,DRG,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,S,"$2,657.15 ","$7,967.48 ","$4,496.80 ","$7,967.48 ",20141001
855,DRG,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W/O CC/MCC,S,"$2,592.98 ","$9,824.48 ","$4,490.14 ","$9,824.48 ",20141001
856,DRG,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC,S,"$2,728.78 ","$8,734.43 ","$5,352.49 ","$8,734.43 ",20141001
857,DRG,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W CC,S,"$2,658.22 ","$7,733.27 ","$4,682.56 ","$7,733.27 ",20141001
858,DRG,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W/O CC/MCC,S,"$2,449.11 ","$8,215.50 ","$4,417.36 ","$8,215.50 ",20141001
862,DRG,POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W MCC,N,"$2,614.30 ","$5,728.26 ","$4,707.23 ","$5,728.26 ",20141001
863,DRG,POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,N,"$2,513.33 ","$4,724.82 ","$4,083.61 ","$4,724.82 ",20141001
864,DRG,FEVER,N,"$2,638.90 ","$6,150.79 ","$4,315.16 ","$6,150.79 ",20141001
865,DRG,VIRAL ILLNESS W MCC,N,"$2,788.58 ","$7,215.14 ","$5,191.25 ","$7,215.14 ",20141001
866,DRG,VIRAL ILLNESS W/O MCC,N,"$2,526.07 ","$5,316.02 ","$4,129.36 ","$5,316.02 ",20141001
867,DRG,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W MCC,N,"$2,894.82 ","$8,126.02 ","$5,308.41 ","$8,126.02 ",20141001
868,DRG,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W CC,N,"$2,688.60 ","$5,307.42 ","$4,555.08 ","$5,307.42 ",20141001
869,DRG,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W/O CC/MCC,N,"$2,267.76 ","$4,298.95 ","$4,152.82 ","$4,298.95 ",20141001
870,DRG,SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,N,"$3,575.53 ","$10,768.16 ","$6,167.60 ","$10,768.16 ",20141001
871,DRG,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,N,"$2,846.63 ","$6,846.81 ","$5,017.21 ","$6,846.81 ",20141001
872,DRG,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,N,"$2,648.75 ","$5,092.34 ","$4,308.07 ","$5,092.34 ",20141001
876,DRG,O.R. PROCEDURE W PRINCIPAL DIAGNOSES OF MENTAL ILLNESS,S,"$2,723.61 ","$4,051.33 ","$4,480.95 ","$4,051.33 ",20141001
