Version 3.23 - Inpatient Facility Charge Table,,,,,,,,
,,,,,,,,
Item Code,Code Type,Description,Charge Type Indicator,Standard Room and Board Per Diem,Standard Ancillary Charge Per Diem,ICU Room and Board Per Diem,ICU Ancillary Charge Per Diem,Start Date
642,DRG,INBORN AND OTHER DISORDERS OF METABOLISM,N,"$3,027.47 ","$9,484.30 ","$5,632.93 ","$9,484.30 ",20180101
643,DRG,ENDOCRINE DISORDERS W MCC,N,"$3,265.25 ","$6,376.25 ","$5,768.39 ","$6,376.25 ",20180101
644,DRG,ENDOCRINE DISORDERS W CC,N,"$3,290.23 ","$5,821.89 ","$5,494.31 ","$5,821.89 ",20180101
645,DRG,ENDOCRINE DISORDERS W/O CC/MCC,N,"$3,415.54 ","$6,368.94 ","$5,860.75 ","$6,368.94 ",20180101
652,DRG,KIDNEY TRANSPLANT,S,"$3,964.06 ","$44,083.89 ","$7,702.93 ","$44,083.89 ",20180101
653,DRG,MAJOR BLADDER PROCEDURES W MCC,S,"$3,227.51 ","$12,166.67 ","$5,954.44 ","$12,166.67 ",20180101
654,DRG,MAJOR BLADDER PROCEDURES W CC,S,"$3,325.18 ","$14,169.62 ","$5,904.51 ","$14,169.62 ",20180101
655,DRG,MAJOR BLADDER PROCEDURES W/O CC/MCC,S,"$3,150.70 ","$17,486.05 ","$5,478.75 ","$17,486.05 ",20180101
656,DRG,KIDNEY & URETER PROCEDURES FOR NEOPLASM W MCC,S,"$3,192.23 ","$14,654.93 ","$6,002.70 ","$14,654.93 ",20180101
657,DRG,KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC,S,"$3,287.27 ","$18,011.80 ","$5,980.64 ","$18,011.80 ",20180101
658,DRG,KIDNEY & URETER PROCEDURES FOR NEOPLASM W/O CC/MCC,S,"$3,063.01 ","$23,623.92 ","$5,496.21 ","$23,623.92 ",20180101
659,DRG,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W MCC,S,"$3,754.98 ","$12,343.53 ","$6,926.04 ","$12,343.53 ",20180101
660,DRG,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC,S,"$4,072.65 ","$16,453.09 ","$6,997.70 ","$16,453.09 ",20180101
661,DRG,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W/O CC/MCC,S,"$3,441.92 ","$26,206.87 ","$5,759.55 ","$26,206.87 ",20180101
662,DRG,MINOR BLADDER PROCEDURES W MCC,S,"$3,118.85 ","$8,272.29 ","$5,370.65 ","$8,272.29 ",20180101
663,DRG,MINOR BLADDER PROCEDURES W CC,S,"$3,010.66 ","$10,783.46 ","$5,044.74 ","$10,783.46 ",20180101
664,DRG,MINOR BLADDER PROCEDURES W/O CC/MCC,S,"$2,867.45 ","$18,985.04 ","$4,785.65 ","$18,985.04 ",20180101
665,DRG,PROSTATECTOMY W MCC,S,"$2,997.82 ","$8,117.40 ","$4,869.57 ","$8,117.40 ",20180101
666,DRG,PROSTATECTOMY W CC,S,"$3,408.33 ","$10,085.38 ","$5,083.14 ","$10,085.38 ",20180101
667,DRG,PROSTATECTOMY W/O CC/MCC,S,"$3,066.59 ","$13,232.72 ","$4,289.64 ","$13,232.72 ",20180101
668,DRG,TRANSURETHRAL PROCEDURES W MCC,S,"$3,318.88 ","$9,985.35 ","$5,785.27 ","$9,985.35 ",20180101
669,DRG,TRANSURETHRAL PROCEDURES W CC,S,"$3,519.71 ","$13,493.91 ","$5,816.25 ","$13,493.91 ",20180101
670,DRG,TRANSURETHRAL PROCEDURES W/O CC/MCC,S,"$3,343.26 ","$14,726.69 ","$5,123.07 ","$14,726.69 ",20180101
671,DRG,URETHRAL PROCEDURES W CC/MCC,S,"$3,211.32 ","$11,334.59 ","$5,570.72 ","$11,334.59 ",20180101
672,DRG,URETHRAL PROCEDURES W/O CC/MCC,S,"$4,001.16 ","$21,692.84 ","$5,878.21 ","$21,692.84 ",20180101
673,DRG,OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC,S,"$3,326.18 ","$9,707.70 ","$5,509.73 ","$9,707.70 ",20180101
674,DRG,OTHER KIDNEY & URINARY TRACT PROCEDURES W CC,S,"$3,167.84 ","$10,710.90 ","$5,232.49 ","$10,710.90 ",20180101
675,DRG,OTHER KIDNEY & URINARY TRACT PROCEDURES W/O CC/MCC,S,"$2,817.35 ","$17,031.63 ","$4,164.84 ","$17,031.63 ",20180101
682,DRG,RENAL FAILURE W MCC,N,"$2,935.27 ","$6,543.57 ","$5,030.58 ","$6,543.57 ",20180101
683,DRG,RENAL FAILURE W CC,N,"$2,830.25 ","$5,716.09 ","$4,672.69 ","$5,716.09 ",20180101
684,DRG,RENAL FAILURE W/O CC/MCC,N,"$2,486.98 ","$5,376.42 ","$4,187.08 ","$5,376.42 ",20180101
685,DRG,ADMIT FOR RENAL DIALYSIS,N,"$2,793.71 ","$7,729.41 ","$4,780.99 ","$7,729.41 ",20180101
686,DRG,KIDNEY & URINARY TRACT NEOPLASMS W MCC,N,"$3,357.65 ","$7,099.34 ","$5,875.94 ","$7,099.34 ",20180101
687,DRG,KIDNEY & URINARY TRACT NEOPLASMS W CC,N,"$3,685.50 ","$7,873.74 ","$5,759.98 ","$7,873.74 ",20180101
688,DRG,KIDNEY & URINARY TRACT NEOPLASMS W/O CC/MCC,N,"$2,917.55 ","$9,927.79 ","$5,223.24 ","$9,927.79 ",20180101
689,DRG,KIDNEY & URINARY TRACT INFECTIONS W MCC,N,"$2,875.21 ","$5,513.23 ","$4,788.49 ","$5,513.23 ",20180101
690,DRG,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,N,"$2,799.49 ","$5,411.65 ","$4,648.65 ","$5,411.65 ",20180101
691,DRG,URINARY STONES W ESW LITHOTRIPSY W CC/MCC,N,"$2,739.73 ","$16,124.22 ","$4,800.87 ","$16,124.22 ",20180101
692,DRG,URINARY STONES W ESW LITHOTRIPSY W/O CC/MCC,N,"$2,234.48 ","$15,755.93 ","$3,937.05 ","$15,755.93 ",20180101
693,DRG,URINARY STONES W/O ESW LITHOTRIPSY W MCC,N,"$2,990.27 ","$8,763.58 ","$5,500.53 ","$8,763.58 ",20180101
694,DRG,URINARY STONES W/O ESW LITHOTRIPSY W/O MCC,N,"$2,980.50 ","$11,049.58 ","$4,959.74 ","$11,049.58 ",20180101
695,DRG,KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W MCC,N,"$3,223.20 ","$6,507.84 ","$5,507.60 ","$6,507.84 ",20180101
696,DRG,KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W/O MCC,N,"$3,108.93 ","$5,681.85 ","$4,932.34 ","$5,681.85 ",20180101
697,DRG,URETHRAL STRICTURE,N,"$2,802.71 ","$8,054.77 ","$4,908.68 ","$8,054.77 ",20180101
698,DRG,OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,N,"$3,291.31 ","$6,515.68 ","$5,631.22 ","$6,515.68 ",20180101
699,DRG,OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,N,"$3,447.65 ","$7,158.12 ","$5,548.37 ","$7,158.12 ",20180101
700,DRG,OTHER KIDNEY & URINARY TRACT DIAGNOSES W/O CC/MCC,N,"$3,706.58 ","$8,099.13 ","$6,028.23 ","$8,099.13 ",20180101
707,DRG,MAJOR MALE PELVIC PROCEDURES W CC/MCC,S,"$3,289.15 ","$23,888.39 ","$6,160.10 ","$23,888.39 ",20180101
708,DRG,MAJOR MALE PELVIC PROCEDURES W/O CC/MCC,S,"$3,035.81 ","$43,120.99 ","$5,024.64 ","$43,120.99 ",20180101
709,DRG,PENIS PROCEDURES W CC/MCC,S,"$3,289.97 ","$11,985.11 ","$6,393.22 ","$11,985.11 ",20180101
710,DRG,PENIS PROCEDURES W/O CC/MCC,S,"$3,200.90 ","$26,424.09 ","$5,878.62 ","$26,424.09 ",20180101
711,DRG,TESTES PROCEDURES W CC/MCC,S,"$3,466.09 ","$10,362.38 ","$6,012.72 ","$10,362.38 ",20180101
712,DRG,TESTES PROCEDURES W/O CC/MCC,S,"$3,854.00 ","$13,603.30 ","$5,681.30 ","$13,603.30 ",20180101
713,DRG,TRANSURETHRAL PROSTATECTOMY W CC/MCC,S,"$3,051.63 ","$11,261.27 ","$5,100.22 ","$11,261.27 ",20180101
714,DRG,TRANSURETHRAL PROSTATECTOMY W/O CC/MCC,S,"$3,322.80 ","$17,176.10 ","$4,936.88 ","$17,176.10 ",20180101
715,DRG,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC FOR MALIGNANCY W CC/MCC,S,"$3,682.33 ","$11,214.56 ","$5,610.91 ","$11,214.56 ",20180101
716,DRG,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC FOR MALIGNANCY W/O CC/MCC,S,"$3,312.77 ","$37,465.11 ","$6,057.38 ","$37,465.11 ",20180101
717,DRG,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W CC/MCC,S,"$3,213.84 ","$9,486.66 ","$5,403.49 ","$9,486.66 ",20180101
718,DRG,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W/O CC/MCC,S,"$3,299.10 ","$13,321.00 ","$5,224.92 ","$13,321.00 ",20180101
722,DRG,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM W MCC",N,"$3,477.31 ","$6,131.64 ","$5,485.09 ","$6,131.64 ",20180101
723,DRG,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM W CC",N,"$3,568.86 ","$6,637.81 ","$5,967.10 ","$6,637.81 ",20180101
724,DRG,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM W/O CC/MCC",N,"$4,196.94 ","$11,281.12 ","$6,228.98 ","$11,281.12 ",20180101
725,DRG,BENIGN PROSTATIC HYPERTROPHY W MCC,N,"$2,889.19 ","$5,319.06 ","$4,654.01 ","$5,319.06 ",20180101
726,DRG,BENIGN PROSTATIC HYPERTROPHY W/O MCC,N,"$3,487.51 ","$6,266.36 ","$5,496.16 ","$6,266.36 ",20180101
727,DRG,INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W MCC,N,"$3,113.52 ","$6,155.46 ","$5,126.51 ","$6,155.46 ",20180101
728,DRG,INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W/O MCC,N,"$2,777.41 ","$5,365.28 ","$4,585.80 ","$5,365.28 ",20180101
729,DRG,OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES W CC/MCC,N,"$2,780.21 ","$5,378.56 ","$4,572.97 ","$5,378.56 ",20180101
730,DRG,OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES W/O CC/MCC,N,"$3,092.42 ","$7,628.45 ","$5,675.76 ","$7,628.45 ",20180101
734,DRG,"PELVIC EVISCERATION, RAD HYSTERECTOMY & RAD VULVECTOMY W CC/MCC",S,"$3,775.06 ","$17,004.21 ","$7,343.90 ","$17,004.21 ",20180101
735,DRG,"PELVIC EVISCERATION, RAD HYSTERECTOMY & RAD VULVECTOMY W/O CC/MCC",S,"$3,328.49 ","$26,889.66 ","$5,148.44 ","$26,889.66 ",20180101
736,DRG,UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W MCC,S,"$3,302.45 ","$12,346.37 ","$6,510.30 ","$12,346.37 ",20180101
737,DRG,UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W CC,S,"$3,350.26 ","$13,674.50 ","$6,312.03 ","$13,674.50 ",20180101
738,DRG,UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W/O CC/MCC,S,"$3,157.35 ","$17,731.27 ","$5,159.28 ","$17,731.27 ",20180101
739,DRG,"UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W MCC",S,"$3,565.04 ","$14,187.53 ","$7,001.30 ","$14,187.53 ",20180101
740,DRG,"UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W CC",S,"$3,508.73 ","$18,262.23 ","$6,200.58 ","$18,262.23 ",20180101
741,DRG,"UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W/O CC/MCC",S,"$3,458.74 ","$27,886.26 ","$5,880.36 ","$27,886.26 ",20180101
742,DRG,UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W CC/MCC,S,"$3,022.61 ","$16,166.56 ","$5,917.54 ","$16,166.56 ",20180101
743,DRG,UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W/O CC/MCC,S,"$2,737.01 ","$21,847.52 ","$5,063.42 ","$21,847.52 ",20180101
744,DRG,"D&C, CONIZATION, LAPAROSCOPY & TUBAL INTERRUPTION W CC/MCC",S,"$3,600.49 ","$11,167.94 ","$5,999.42 ","$11,167.94 ",20180101
745,DRG,"D&C, CONIZATION, LAPAROSCOPY & TUBAL INTERRUPTION W/O CC/MCC",S,"$3,170.76 ","$18,164.19 ","$5,286.28 ","$18,164.19 ",20180101
746,DRG,"VAGINA, CERVIX & VULVA PROCEDURES W CC/MCC",S,"$3,078.36 ","$11,231.43 ","$5,501.03 ","$11,231.43 ",20180101
747,DRG,"VAGINA, CERVIX & VULVA PROCEDURES W/O CC/MCC",S,"$2,752.19 ","$19,299.81 ","$4,970.19 ","$19,299.81 ",20180101
748,DRG,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,S,"$2,926.41 ","$26,078.08 ","$6,012.78 ","$26,078.08 ",20180101
749,DRG,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W CC/MCC,S,"$3,479.57 ","$12,151.49 ","$6,177.05 ","$12,151.49 ",20180101
750,DRG,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W/O CC/MCC,S,"$3,270.91 ","$20,609.05 ","$6,101.33 ","$20,609.05 ",20180101
754,DRG,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W MCC",N,"$3,282.52 ","$6,610.31 ","$5,632.82 ","$6,610.31 ",20180101
755,DRG,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W CC",N,"$3,369.61 ","$6,496.28 ","$5,435.80 ","$6,496.28 ",20180101
756,DRG,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC",N,"$2,394.42 ","$5,352.74 ","$4,437.99 ","$5,352.74 ",20180101
757,DRG,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W MCC",N,"$2,694.54 ","$5,498.73 ","$4,541.30 ","$5,498.73 ",20180101
758,DRG,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W CC",N,"$2,808.86 ","$5,440.52 ","$4,411.92 ","$5,440.52 ",20180101
759,DRG,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC",N,"$2,829.11 ","$5,452.96 ","$4,879.42 ","$5,452.96 ",20180101
760,DRG,MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W CC/MCC,N,"$3,527.42 ","$8,104.20 ","$5,704.42 ","$8,104.20 ",20180101
761,DRG,MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W/O CC/MCC,N,"$3,969.41 ","$10,215.01 ","$6,203.93 ","$10,215.01 ",20180101
765,DRG,CESAREAN SECTION W CC/MCC,S,"$2,876.22 ","$6,607.46 ","$5,497.73 ","$6,607.46 ",20180101
766,DRG,CESAREAN SECTION W/O CC/MCC,S,"$2,641.84 ","$7,462.05 ","$4,880.82 ","$7,462.05 ",20180101
767,DRG,VAGINAL DELIVERY W STERILIZATION &/OR D&C,S,"$2,825.62 ","$9,039.72 ","$4,334.96 ","$9,039.72 ",20180101
768,DRG,VAGINAL DELIVERY W O.R. PROC EXCEPT STERIL &/OR D&C,S,"$3,934.59 ","$7,919.92 ","$7,360.36 ","$7,919.92 ",20180101
769,DRG,POSTPARTUM & POST ABORTION DIAGNOSES W O.R. PROCEDURE,S,"$2,822.27 ","$11,994.07 ","$5,448.48 ","$11,994.07 ",20180101
770,DRG,"ABORTION W D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",S,"$3,133.58 ","$12,433.27 ","$5,308.96 ","$12,433.27 ",20180101
774,DRG,VAGINAL DELIVERY W COMPLICATING DIAGNOSES,N,"$2,850.23 ","$5,645.11 ","$4,935.96 ","$5,645.11 ",20180101
775,DRG,VAGINAL DELIVERY W/O COMPLICATING DIAGNOSES,N,"$2,832.97 ","$5,821.81 ","$5,324.49 ","$5,821.81 ",20180101
776,DRG,POSTPARTUM & POST ABORTION DIAGNOSES W/O O.R. PROCEDURE,N,"$3,198.50 ","$5,243.67 ","$5,895.45 ","$5,243.67 ",20180101
777,DRG,ECTOPIC PREGNANCY,N,"$3,040.63 ","$18,002.69 ","$6,042.98 ","$18,002.69 ",20180101
778,DRG,THREATENED ABORTION,N,"$2,749.63 ","$3,148.11 ","$4,160.59 ","$3,148.11 ",20180101
779,DRG,ABORTION W/O D&C,N,"$3,554.84 ","$7,829.91 ","$5,085.51 ","$7,829.91 ",20180101
780,DRG,FALSE LABOR,N,"$2,300.01 ","$4,172.05 ","$4,385.46 ","$4,172.05 ",20180101
781,DRG,OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS,N,"$3,235.52 ","$3,731.90 ","$5,410.32 ","$3,731.90 ",20180101
782,DRG,OTHER ANTEPARTUM DIAGNOSES W/O MEDICAL COMPLICATIONS,N,"$2,902.49 ","$4,824.88 ","$4,933.90 ","$4,824.88 ",20180101
789,DRG,"NEONATES, DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY",N,"$4,492.25 ","$9,433.75 ","$8,280.03 ","$9,433.75 ",20180101
790,DRG,"EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME, NEONATE",N,"$3,363.99 ","$7,064.38 ","$6,200.41 ","$7,064.38 ",20180101
791,DRG,PREMATURITY W MAJOR PROBLEMS,N,"$2,633.40 ","$5,530.15 ","$4,853.81 ","$5,530.15 ",20180101
792,DRG,PREMATURITY W/O MAJOR PROBLEMS,N,"$1,859.03 ","$3,903.97 ","$3,426.51 ","$3,903.97 ",20180101
793,DRG,FULL TERM NEONATE W MAJOR PROBLEMS,N,"$2,144.53 ","$4,503.51 ","$3,952.74 ","$4,503.51 ",20180101
794,DRG,NEONATE W OTHER SIGNIFICANT PROBLEMS,N,"$1,161.63 ","$2,439.43 ","$2,141.08 ","$2,439.43 ",20180101
795,DRG,NORMAL NEWBORN,N,$895.47 ,"$1,880.48 ","$1,650.50 ","$1,880.48 ",20180101
799,DRG,SPLENECTOMY W MCC,S,"$3,031.36 ","$14,938.17 ","$6,430.49 ","$14,938.17 ",20180101
800,DRG,SPLENECTOMY W CC,S,"$3,086.07 ","$16,306.88 ","$5,858.48 ","$16,306.88 ",20180101
801,DRG,SPLENECTOMY W/O CC/MCC,S,"$2,863.84 ","$20,873.52 ","$4,940.84 ","$20,873.52 ",20180101
802,DRG,OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W MCC,S,"$3,375.46 ","$10,664.91 ","$5,976.29 ","$10,664.91 ",20180101
803,DRG,OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W CC,S,"$3,435.03 ","$12,333.84 ","$5,476.95 ","$12,333.84 ",20180101
804,DRG,OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W/O CC/MCC,S,"$3,246.79 ","$17,459.70 ","$5,299.69 ","$17,459.70 ",20180101
808,DRG,MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W MCC,N,"$3,315.17 ","$8,761.98 ","$5,419.98 ","$8,761.98 ",20180101
809,DRG,MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,N,"$3,180.55 ","$7,816.66 ","$5,016.46 ","$7,816.66 ",20180101
810,DRG,MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W/O CC/MCC,N,"$2,828.44 ","$8,267.48 ","$4,692.29 ","$8,267.48 ",20180101
811,DRG,RED BLOOD CELL DISORDERS W MCC,N,"$3,025.38 ","$7,474.32 ","$4,983.08 ","$7,474.32 ",20180101
812,DRG,RED BLOOD CELL DISORDERS W/O MCC,N,"$2,806.00 ","$6,480.25 ","$4,515.08 ","$6,480.25 ",20180101
813,DRG,COAGULATION DISORDERS,N,"$3,172.82 ","$15,183.93 ","$5,339.93 ","$15,183.93 ",20180101
814,DRG,RETICULOENDOTHELIAL & IMMUNITY DISORDERS W MCC,N,"$3,549.87 ","$8,471.06 ","$6,262.53 ","$8,471.06 ",20180101
815,DRG,RETICULOENDOTHELIAL & IMMUNITY DISORDERS W CC,N,"$3,037.07 ","$6,981.68 ","$5,116.54 ","$6,981.68 ",20180101
816,DRG,RETICULOENDOTHELIAL & IMMUNITY DISORDERS W/O CC/MCC,N,"$2,390.04 ","$6,396.72 ","$4,599.34 ","$6,396.72 ",20180101
820,DRG,LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W MCC,S,"$3,794.64 ","$12,951.87 ","$6,619.22 ","$12,951.87 ",20180101
821,DRG,LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W CC,S,"$3,900.10 ","$16,450.13 ","$6,624.81 ","$16,450.13 ",20180101
822,DRG,LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W/O CC/MCC,S,"$3,323.22 ","$21,333.42 ","$5,611.16 ","$21,333.42 ",20180101
823,DRG,LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W MCC,S,"$4,046.84 ","$12,260.07 ","$6,712.09 ","$12,260.07 ",20180101
824,DRG,LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W CC,S,"$3,645.44 ","$12,252.43 ","$5,709.71 ","$12,252.43 ",20180101
825,DRG,LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W/O CC/MCC,S,"$3,524.63 ","$16,771.84 ","$5,481.62 ","$16,771.84 ",20180101
826,DRG,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W MCC,S,"$3,553.58 ","$12,466.15 ","$6,707.50 ","$12,466.15 ",20180101
827,DRG,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W CC,S,"$3,893.52 ","$15,315.99 ","$6,873.86 ","$15,315.99 ",20180101
828,DRG,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W/O CC/MCC,S,"$3,328.86 ","$16,809.79 ","$5,804.58 ","$16,809.79 ",20180101
829,DRG,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS W OTHER  PROCEDURE W CC/MCC,S,"$3,716.76 ","$12,612.42 ","$6,252.84 ","$12,612.42 ",20180101
830,DRG,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS W OTHER  PROCEDURE W/O CC/MCC,S,"$4,356.47 ","$21,818.67 ","$6,981.43 ","$21,818.67 ",20180101
834,DRG,ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W MCC,N,"$4,323.77 ","$11,290.93 ","$6,323.92 ","$11,290.93 ",20180101
835,DRG,ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W CC,N,"$4,039.92 ","$10,455.93 ","$5,587.86 ","$10,455.93 ",20180101
836,DRG,ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W/O CC/MCC,N,"$3,484.06 ","$9,438.41 ","$5,109.16 ","$9,438.41 ",20180101
837,DRG,CHEMO W ACUTE LEUKEMIA AS SDX OR W HIGH DOSE CHEMO AGENT W MCC,N,"$4,032.35 ","$9,844.78 ","$5,456.94 ","$9,844.78 ",20180101
838,DRG,CHEMO W ACUTE LEUKEMIA AS SDX W CC OR HIGH DOSE CHEMO AGENT,N,"$3,991.66 ","$10,835.26 ","$5,364.17 ","$10,835.26 ",20180101
839,DRG,CHEMO W ACUTE LEUKEMIA AS SDX W/O CC/MCC,N,"$3,607.26 ","$7,562.07 ","$4,823.36 ","$7,562.07 ",20180101
840,DRG,LYMPHOMA & NON-ACUTE LEUKEMIA W MCC,N,"$4,130.80 ","$10,380.08 ","$6,260.11 ","$10,380.08 ",20180101
841,DRG,LYMPHOMA & NON-ACUTE LEUKEMIA W CC,N,"$3,866.68 ","$9,955.22 ","$5,838.39 ","$9,955.22 ",20180101
842,DRG,LYMPHOMA & NON-ACUTE LEUKEMIA W/O CC/MCC,N,"$2,940.03 ","$9,053.68 ","$4,780.77 ","$9,053.68 ",20180101
843,DRG,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W MCC,N,"$3,378.30 ","$7,430.06 ","$5,689.17 ","$7,430.06 ",20180101
844,DRG,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W CC,N,"$3,386.26 ","$7,059.91 ","$5,433.91 ","$7,059.91 ",20180101
845,DRG,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W/O CC/MCC,N,"$2,902.60 ","$6,890.56 ","$4,369.02 ","$6,890.56 ",20180101
846,DRG,CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W MCC,N,"$4,222.59 ","$10,700.42 ","$5,828.66 ","$10,700.42 ",20180101
847,DRG,CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,N,"$3,649.69 ","$11,213.87 ","$4,515.08 ","$11,213.87 ",20180101
848,DRG,CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W/O CC/MCC,N,"$3,056.95 ","$10,551.46 ","$5,017.57 ","$10,551.46 ",20180101
849,DRG,RADIOTHERAPY,N,"$3,905.08 ","$9,302.67 ","$6,572.83 ","$9,302.67 ",20180101
853,DRG,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,S,"$3,207.67 ","$10,969.95 ","$5,859.63 ","$10,969.95 ",20180101
854,DRG,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,S,"$2,961.40 ","$9,124.73 ","$4,876.35 ","$9,124.73 ",20180101
855,DRG,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W/O CC/MCC,S,"$2,667.24 ","$10,978.52 ","$4,893.97 ","$10,978.52 ",20180101
856,DRG,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC,S,"$3,077.62 ","$9,441.54 ","$5,814.15 ","$9,441.54 ",20180101
857,DRG,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W CC,S,"$3,101.28 ","$9,045.71 ","$5,143.98 ","$9,045.71 ",20180101
858,DRG,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W/O CC/MCC,S,"$2,744.26 ","$9,381.13 ","$4,564.21 ","$9,381.13 ",20180101
862,DRG,POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W MCC,N,"$3,060.46 ","$6,313.27 ","$5,382.28 ","$6,313.27 ",20180101
863,DRG,POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,N,"$2,987.11 ","$5,509.87 ","$4,658.58 ","$5,509.87 ",20180101
864,DRG,FEVER,N,"$3,064.26 ","$7,019.04 ","$4,911.25 ","$7,019.04 ",20180101
865,DRG,VIRAL ILLNESS W MCC,N,"$3,475.20 ","$7,380.67 ","$5,933.11 ","$7,380.67 ",20180101
866,DRG,VIRAL ILLNESS W/O MCC,N,"$3,117.37 ","$6,267.74 ","$4,970.01 ","$6,267.74 ",20180101
867,DRG,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W MCC,N,"$3,439.39 ","$8,106.22 ","$5,824.58 ","$8,106.22 ",20180101
