Version 3.21 Update - Outpatient Facility,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Item Code,Code Type,Description,Modifier,Service Category Code,Multiple Surgery Indicator,Primary/Pass-Through Indicator,Unit Charge,Base Charge,Unit Type,Inpatient Indicator,Skilled Nursing Facility Indicator,Start Date,End Date,
88233,CPT,TISS CUL NON-NEO DISORDERS SKN/OTH SOLID TISS BX,,30,,,$882.34,$0.00,1,0,1,20170101,,
88235,CPT,TISS CUL NON-NEO DISORDERS AMNIOTIC/CHORNC CELLS,,30,,,"$1,203.99",$0.00,1,0,1,20170101,,
88237,CPT,TISS CUL NEO DISORDERS BONE MARROW BLOOD CELLS,,30,,,"$1,002.42",$0.00,1,0,1,20170101,,
88239,CPT,TISS CUL NEO DISORDERS SOLID TUMOR,,30,,,"$1,020.30",$0.00,1,0,1,20170101,,
88240,CPT,CRYOPRSRV FRZING&STORAGE CELLS EA CELL LINE,,30,,,$438.41,$0.00,1,0,1,20170101,,
88241,CPT,THAWING&EXPANSION FROZEN CELLS EACH ALIQUOT,,30,,,$449.78,$0.00,1,0,1,20170101,,
88245,CPT,CHRMSM BREAKAGE BASELINE SISTER 20-25 CLL,,30,,,$906.30,$0.00,1,0,1,20170101,,
88248,CPT,CHRMSM BREAKAGE BASELINE BREAKAGE 50-100 CLL,,30,,,"$1,294.94",$0.00,1,0,1,20170101,,
88249,CPT,CHRMSM BREAKAGE SYNDS SCORE 100 CLL,,30,,,"$1,393.27",$0.00,1,0,1,20170101,,
88261,CPT,CHRMSM COUNT 5 CELL 1KARYOTYPE BANDING,,30,,,"$1,711.85",$0.00,1,0,1,20170101,,
88262,CPT,CHRMSM COUNT 15-20 CLL 2KARYOTYP BANDING,,30,,,"$1,681.62",$0.00,1,0,1,20170101,,
88263,CPT,CHRMSM COUNT 45 CELL MOSAICISM 2KARYOTYPE,,30,,,"$1,528.66",$0.00,1,0,1,20170101,,
88264,CPT,CHRMSM ANALYZE 20-25 CELLS,,30,,,"$1,449.12",$0.00,1,0,1,20170101,,
88267,CPT,CHRMSM ALYS AMNIOTIC/VILLUS 15 CELL 1KARYOTYPE,,30,,,"$1,981.41",$0.00,1,0,1,20170101,,
88269,CPT,CHRMSM SITU AMNIOTIC CLL 6-12 COLONIES 1KARYOTYP,,30,,,"$1,691.99",$0.00,1,0,1,20170101,,
88271,CPT,MOLECULAR CYTOGENETICS DNA PROBE EACH,,30,,,$302.51,$0.00,1,0,1,20170101,,
88272,CPT,MOLECULAR CYTOGENETICS CHRMOML ISH 3-5 CELLS,,30,,,$135.49,$0.00,1,0,1,20170101,,
88273,CPT,MOLECULAR CYTOGENETICS CHRMOML ISH 10-30 CLL,,30,,,$591.28,$0.00,1,0,1,20170101,,
88274,CPT,MOLECULAR CYTOGENETICS INTERPHASE ISH 25-99 CLL,,30,,,$510.70,$0.00,1,0,1,20170101,,
88275,CPT,MOLEC CYTG INTERPHASE ISH ANALYZE 100-300 CLL,,30,,,$415.72,$0.00,1,0,1,20170101,,
88280,CPT,CHRMSM ANALYSIS ADDL KARYOTYP EACH STUDY,,30,,,$462.42,$0.00,1,0,1,20170101,,
88283,CPT,CHRMSM ANALYSIS ADDL SPECIALIZED BANDING,,30,,,$554.69,$0.00,1,0,1,20170101,,
88285,CPT,CHRMSM ANALYSIS ADDL CELLS COUNTED EACH STUDY,,30,,,$408.80,$0.00,1,0,1,20170101,,
88289,CPT,CHRMSM ANALYSIS ADDL HIGH RESOLUTION STUDY,,30,,,$525.65,$0.00,1,0,1,20170101,,
88299,CPT,UNLISTED CYTOGENETIC STUDY,,30,,,$255.78,$0.00,1,0,1,20170101,,
88300,CPT,LEVEL I SURG PATHOLOGY GROSS EXAMINATION ONLY,,30,,,$163.80,$0.00,1,0,1,20170101,,
88302,CPT,LEVEL II SURG PATHOLOGY GROSS&MICROSCOPIC EXAM,,30,,,$163.80,$0.00,1,0,1,20170101,,
88304,CPT,LEVEL III SURG PATHOLOGY GROSS&MICROSCOPIC EXAM,,30,,,$255.78,$0.00,1,0,1,20170101,,
88305,CPT,LEVEL IV SURG PATHOLOGY GROSS&MICROSCOPIC EXAM,,30,,,$255.78,$0.00,1,0,1,20170101,,
88307,CPT,LEVEL V SURG PATHOLOGY GROSS&MICROSCOPIC EXAM,,30,,,"$1,074.60",$0.00,1,0,1,20170101,,
88309,CPT,LEVEL VI SURG PATHOLOGY GROSS&MICROSCOPIC EXAM,,30,,,"$1,298.09",$0.00,1,0,1,20170101,,
88311,CPT,DECALCIFICATION PROCEDURE,,30,,,$98.48,$0.00,1,0,1,20170101,,
88312,CPT,SPECIAL STAIN GROUP 1 MICROORGANISMS I&R,,30,,,$255.78,$0.00,1,0,1,20170101,,
88313,CPT,SPCL STN 2 I&R EXCPT MICROORG/ENZYME/IMCYT,,30,,,$163.80,$0.00,1,0,1,20170101,,
88314,CPT,SPECIAL STAIN I&R HISTOCHEMICAL W/FROZEN TISSU,,30,,,$426.78,$0.00,1,0,1,20170101,,
88319,CPT,SPECIAL STAIN I&R GROUP III ENZYME CONSITUENTS,,30,,,"$1,298.09",$0.00,1,0,1,20170101,,
88321,CPT,CONSLTJ&REPRT SLIDES PREPARED ELSEWHERE,,30,,,$163.80,$0.00,1,0,1,20170101,,
88323,CPT,CONSLTJ&REPRT MATERIAL REQUIRING PREPJ SLIDES,,30,,,$325.43,$0.00,1,0,1,20170101,,
88325,CPT,CONSLTJ COMPRE REVIEW REPRT REFERRED MATRL,,30,,,$255.78,$0.00,1,0,1,20170101,,
88329,CPT,PATHOLOGY CONSULTATION DURING SURGERY,,30,,,$163.80,$0.00,1,0,1,20170101,,
88331,CPT,PATH CONSLTJ SURG 1ST BLK FROZEN SCTJ 1 SPEC,,30,,,$325.43,$0.00,1,0,1,20170101,,
88332,CPT,PATH CONSLTJ SURG EA ADDL BLK FROZEN SECTION,,30,,,$146.06,$0.00,1,0,1,20170101,,
88333,CPT,PATH CONSLTJ SURG CYTOLOGIC EXAM INITIAL SITE,,30,,,"$1,298.09",$0.00,1,0,1,20170101,,
88334,CPT,PATH CONSLTJ SURG CYTOLOGIC EXAM ADDL SITE,,30,,,$145.62,$0.00,1,0,1,20170101,,
88341,CPT,IMHISTOCHEM/CYTCHM EA ADDL ANTIBODY SLIDE,,30,,,$194.80,$0.00,1,0,1,20170101,,
88342,CPT,IMHISTOCHEM/CYTCHM 1ST ANTIBODY STAIN PROCEDURE,,30,,,"$1,074.60",$0.00,1,0,1,20170101,,
88344,CPT,IMHISTOCHEM/CYTCHM EA MULTIPLEX ANTIBODY SLIDE,,30,,,"$1,074.60",$0.00,1,0,1,20170101,,
88346,CPT,IMMUNOFLUORESCENCE PER SPEC 1ST SINGL ANTB STAIN,,30,,,"$1,074.60",$0.00,1,0,1,20170101,,
88348,CPT,ELECTRON MICROSCOPY DIAGNOSTIC,,30,,,"$1,298.09",$0.00,1,0,1,20170101,,
88350,CPT,IMMUNOFLUORESCENCE PER SPEC ADD SINGL ANTB STAIN,,30,,,$517.52,$0.00,1,0,1,20170101,,
88355,CPT,MORPHOMETRIC ANALYSIS SKELETAL MUSCLE,,30,,,$325.43,$0.00,1,0,1,20170101,,
88356,CPT,MORPHOMETRIC ANALYSIS NERVE,,30,,,$325.43,$0.00,1,0,1,20170101,,
88358,CPT,MORPHOMETRIC ANALYSIS TUMOR,,30,,,"$1,074.60",$0.00,1,0,1,20170101,,
88360,CPT,M/PHMTRC ALYS TUMOR IMHCHEM EA ANTIBODY MANUAL,,30,,,"$1,074.60",$0.00,1,0,1,20170101,,
88361,CPT,M/PHMTRC ALYS TUMOR IMHCHEM EA ANTBDY CMPTR ASST,,30,,,"$1,074.60",$0.00,1,0,1,20170101,,
88362,CPT,NERVE TEASING PREPARATIONS,,30,,,"$1,298.09",$0.00,1,0,1,20170101,,
88363,CPT,EXAM & SELECT ARCHIVE TISSUE MOLECULAR ANALYSI,,30,,,$80.02,$0.00,1,0,1,20170101,,
88364,CPT,IN SITU HYBRIDIZATION EA ADDL PROBE STAIN,,30,,,$232.70,$0.00,1,0,1,20170101,,
88365,CPT,IN SITU HYBRIDIZATION 1ST PROBE STAIN,,30,,,$325.43,$0.00,1,0,1,20170101,,
88366,CPT,IN SITU HYBRIDIZATION EA MULTIPLEX PROBE STAIN,,30,,,"$1,074.60",$0.00,1,0,1,20170101,,
88367,CPT,M/PHMTRC ALYS ISH CPTR-ASST TECH 1ST PROBE STAIN,,30,,,"$1,074.60",$0.00,1,0,1,20170101,,
88368,CPT,M/PHMTRC ALYS IN SITU HYBRIDIZATION EA PROBE MNL,,30,,,"$1,074.60",$0.00,1,0,1,20170101,,
88369,CPT,M/PHMTRC ALYS ISH QUANT/SEMIQ MNL PER SPEC EACH,,30,,,$708.50,$0.00,1,0,1,20170101,,
88371,CPT,PROTEIN ANAL TISSUE WESTERN BLOT W/INTERP&REPO,,30,,,$452.46,$0.00,1,0,1,20170101,,
88372,CPT,PROTEIN ALYS WSTRN BLOT I&R IMMUNOLOGICAL EA,,30,,,$447.40,$0.00,1,0,1,20170101,,
88373,CPT,M/PHMTRC ALYS ISH QUANT/SEMIQ CPTR PER SPEC EACH,,30,,,$708.50,$0.00,1,0,1,20170101,,
88374,CPT,M/PHMTRC ALYS ISH QUANT/SEMIQ CPTR EACH MULTIPRB,,30,,,$325.50,$0.00,1,0,1,20170101,,
88375,CPT,OPTICAL ENDOMICROSCOPIC IMAGE INTERP & REPORT,,30,,,$106.44,$0.00,1,0,1,20170101,,
88377,CPT,M/PHMTRC ALYS ISH QUANT/SEMIQ MNL EACH MULTIPRB,,30,,,$325.50,$0.00,1,0,1,20170101,,
88380,CPT,MICRODISSECTION PREP IDENTIFIED TARGET LASER,,30,,,$963.79,$0.00,1,0,1,20170101,,
88381,CPT,MICRODISSECTION PREP IDENTIFIED TARGET MANUAL,,30,,,$844.24,$0.00,1,0,1,20170101,,
88387,CPT,MACRO EXAM DISSECT&PREP TISS NONMICRO STD EA,,30,,,$97.45,$0.00,1,0,1,20170101,,
88388,CPT,MACR EXM DISS&PRP NONMICR IMPRNT/CONSLT/FRZ SE,,30,,,$92.74,$0.00,1,0,1,20170101,,
88399,CPT,UNLISTED SURGICAL PATHOLOGY PROCEDURE,,30,,,$255.78,$0.00,1,0,1,20170101,,
88720,CPT,BILIRUBIN TOTAL TRANSCUTANEOUS,,30,,,$120.92,$0.00,1,0,1,20170101,,
88738,CPT,HGB QUANTITATIVE TRANSCUTANEOUS,,30,,,$52.03,$0.00,1,0,1,20170101,,
88740,CPT,HEMOGLOBIN QUAN TC PER DAY CARBOXYHEMOGLOBIN,,30,,,$92.78,$0.00,1,0,1,20170101,,
88741,CPT,HEMOGLOBIN QUANTITATIVE TC PER DAY METHEMOGLOBIN,,30,,,$120.92,$0.00,1,0,1,20170101,,
88749,CPT,UNLISTED IN VIVO LABORTORY SERVICE,,30,,,$28.53,$0.00,1,0,1,20170101,,
89049,CPT,CAFFEINE HALOTHANE CONTRACTURE TEST,,30,,,$325.43,$0.00,1,0,1,20170101,,
89050,CPT,CELL COUNT MISCELLANEOUS BODY FLUIDS,,30,,,$148.65,$0.00,1,0,1,20170101,,
89051,CPT,CELL COUNT MISC BODY FLUIDS W/DIFFERENTIAL COUNT,,30,,,$177.35,$0.00,1,0,1,20170101,,
89055,CPT,LEUKOCYTE ASSMT FECAL QUAL/SEMIQUANTITATIVE,,30,,,$115.22,$0.00,1,0,1,20170101,,
89060,CPT,CRYSTAL ID LIGHT MICROSCOPY ALYS TISS/ANY FLUID,,30,,,$96.41,$0.00,1,0,1,20170101,,
89125,CPT,FAT STAIN FECES URINE/RESPIR SECRETIONS,,30,,,$136.70,$0.00,1,0,1,20170101,,
89160,CPT,MEAT FIBERS FECES,,30,,,$85.14,$0.00,1,0,1,20170101,,
89190,CPT,NASAL SMEAR EOSINOPHILS,,30,,,$106.26,$0.00,1,0,1,20170101,,
89220,CPT,SPUTUM OBTAINING SPEC AEROSOL INDUCED TX SPX,,30,,,$325.43,$0.00,1,0,1,20170101,,
89230,CPT,SWEAT COLLECTION IONTOPHORESIS,,30,,,$255.78,$0.00,1,0,1,20170101,,
89240,CPT,UNLIS MISC PATH,,30,,,$255.78,$0.00,1,0,1,20170101,,
89250,CPT,CUL OOCYTE/EMBRYO <4 DAYS,,30,,,$325.43,$0.00,1,0,1,20170101,,
89251,CPT,CUL OOCYTE/EMBRYO < 4 D CO-CULT OCYTE/EMBRY,,30,,,"$1,074.60",$0.00,1,0,1,20170101,,
89253,CPT,ASSTD EMBRYO HATCHING MICROTQS ANY METH,,30,,,$325.43,$0.00,1,0,1,20170101,,
89254,CPT,OOCYTE ID FROM FOLLICULAR FLU,,30,,,$325.43,$0.00,1,0,1,20170101,,
89255,CPT,PREPJ EMBRYO TR,,30,,,$325.43,$0.00,1,0,1,20170101,,
89257,CPT,SPRM ID FROM ASPIR OTH/THN SEMINAL,,30,,,$255.78,$0.00,1,0,1,20170101,,
89258,CPT,CRYOPRSRV EMBRYO,,30,,,"$1,298.09",$0.00,1,0,1,20170101,,
89259,CPT,CRYOPRSRV SPRM,,30,,,$325.43,$0.00,1,0,1,20170101,,
89260,CPT,SPRM ISOL SMPL PREP INSEMINATION/DX SEMEN ALYS,,30,,,$255.78,$0.00,1,0,1,20170101,,
89261,CPT,SPRM ISOL CPLX PREP INSEMINATION/DX SEMEN ALYS,,30,,,$255.78,$0.00,1,0,1,20170101,,
89264,CPT,SPRM ID FROM TSTIS TISS FRSH/CRYOPRSRVD,,30,,,$325.43,$0.00,1,0,1,20170101,,
89268,CPT,INSEMINATION OOCYTES,,30,,,$325.43,$0.00,1,0,1,20170101,,
89272,CPT,EXTND CUL OOCYTE/EMBRYO 4-7 DAYS,,30,,,"$1,298.09",$0.00,1,0,1,20170101,,
89280,CPT,ASSTD FERTILIZATION MICROTQ </EQUAL 10 OOCYTES,,30,,,"$1,298.09",$0.00,1,0,1,20170101,,
89281,CPT,ASSTD FERTILIZATION MICROTQ > 10 OOCYTES,,30,,,$325.43,$0.00,1,0,1,20170101,,
89290,CPT,BX OOCYTE MICROTQ </= 5 EMBRY,,30,,,$325.43,$0.00,1,0,1,20170101,,
89291,CPT,BX OOCYTE MICROTQ >5 EMBRY,,30,,,$325.43,$0.00,1,0,1,20170101,,
89300,CPT,SEMEN ALYS PRESENCE&/MOTILITY SPRM HUHNER,,30,,,$238.71,$0.00,1,0,1,20170101,,
89310,CPT,SEMEN ALYS MOTILITY&CNT X W/HUHNER TST,,30,,,$226.10,$0.00,1,0,1,20170101,,
89320,CPT,SEMEN ANALYSIS VOLUME COUNT MOTILITY DIFFERENT,,30,,,$415.59,$0.00,1,0,1,20170101,,
89321,CPT,SEMEN ANALYSIS SPERM PRESENCE&/MOTILITY SPRM,,30,,,$243.55,$0.00,1,0,1,20170101,,
89322,CPT,SEMEN ANALYSIS STRICT MORPHOLOGIC CRITERIA,,30,,,$517.78,$0.00,1,0,1,20170101,,
89325,CPT,SPERM ANTIBODIES,,30,,,$401.49,$0.00,1,0,1,20170101,,
89329,CPT,SPERM EVALUATION HAMSTER PENETRATION TEST,,30,,,$872.04,$0.00,1,0,1,20170101,,
89330,CPT,SPERM EVALUATION CERVICAL MUCOUS PENETRATION,,30,,,$353.40,$0.00,1,0,1,20170101,,
89331,CPT,SPERM EVALUATION RETROGRADE EJACULATION URINE,,30,,,$273.76,$0.00,1,0,1,20170101,,
89335,CPT,CRYOPRSRV REPRODUCTIVE TISSUE TESTICULAR,,30,,,$255.78,$0.00,1,0,1,20170101,,
89337,CPT,CRYOPRESERVATION MATURE OOCYTE(S),,30,,,$325.43,$0.00,1,0,1,20170101,,
89342,CPT,STORAGE PER YEAR EMBRYO,,30,,,$325.43,$0.00,1,0,1,20170101,,
89343,CPT,STORAGE PER YEAR SPERM/SEMEN,,30,,,$325.43,$0.00,1,0,1,20170101,,
89344,CPT,STORAGE PER YR REPRDTVE TISS TSTICULAR/OVARIAN,,30,,,$325.43,$0.00,1,0,1,20170101,,
89346,CPT,STORAGE PER YEAR OOCYTE,,30,,,"$1,074.60",$0.00,1,0,1,20170101,,
89352,CPT,THAWING CRYOPRESERVED EMBRYO,,30,,,$325.43,$0.00,1,0,1,20170101,,
89353,CPT,THAWING CRYOPRESERVED SPERM/SEMEN EACH ALIQUOT,,30,,,$255.78,$0.00,1,0,1,20170101,,
89354,CPT,THAWING CRYOPRESERVED TESTICULAR/OVARIAN,,30,,,$325.43,$0.00,1,0,1,20170101,,
89356,CPT,THAWING CRYOPRESERVED OOCYTES EACH ALIQUOT,,30,,,$325.43,$0.00,1,0,1,20170101,,
89398,CPT,UNLISTED REPRODUCTIVE MEDICINE LAB PROCEDURE,,30,,,$255.78,$0.00,1,0,1,20170101,,
90281,CPT,IMMUNE GLOBULIN IG HUMAN IM USE,,30,,,$95.20,$0.00,1,0,1,20170101,,
90283,CPT,IMMUNE GLOBULIN IGIV HUMAN IV USE,,30,,,$182.04,$0.00,1,0,1,20170101,,
90287,CPT,BOTULINUM ANTITOXIN EQUINE ANY ROUTE,,30,,,$95.22,$0.00,1,0,1,20170101,,
90291,CPT,CYTOMEGALOVIRUS IMMUNE GLOBULIN HUMAN IV,,30,,,$95.22,$0.00,1,0,1,20170101,,
90371,CPT,HEPATITIS B IMMUNE GLOBULIN HBIG HUMAN IM,,30,,,$787.15,$0.00,1,0,1,20170101,,
90375,CPT,RABIES IMMUNE GLOBULIN RIG HUMAN IM/SUBQ,,30,,,"$1,849.27",$0.00,1,0,1,20170101,,
90376,CPT,RABIES IG HEAT-TREATED HUMAN IM/SUBQ,,30,,,"$1,782.34",$0.00,1,0,1,20170101,,
90378,CPT,RESPIRATORY SYNCYTIAL VIRUS IG IM 50 MG E,,30,,,"$10,969.65",$0.00,1,0,1,20170101,,
90384,CPT,RHO(D) IMMUNE GLOBULIN HUMAN FULL-DOSE IM,,30,,,$357.70,$0.00,1,0,1,20170101,,
90385,CPT,RHO(D) IMMUNE GLOBULIN HUMAN MINI-DOSE IM,,30,,,$146.56,$0.00,1,0,1,20170101,,
90386,CPT,RHO(D) IMMUNE GLOBULIN HUMAN IV,,30,,,$496.59,$0.00,1,0,1,20170101,,
90389,CPT,TETANUS IMMUNE GLOBULIN TIG HUMAN IM,,30,,,$285.64,$0.00,1,0,1,20170101,,
90393,CPT,VACCINIA IMMUNE GLOBULIN HUMAN IM,,30,,,$454.06,$0.00,1,0,1,20170101,,
90396,CPT,VARICELLA-ZOSTER IMMUNE GLOBULIN HUMAN IM,,30,,,$719.13,$0.00,1,0,1,20170101,,
90460,CPT,IM ADM THRU 18YR ANY RTE 1ST/ONLY COMPT VAC/TOX,,30,,,$85.69,$0.00,1,0,1,20170101,,
90461,CPT,IM ADM THRU 18YR ANY RTE ADDL VAC/TOX COMPT,,30,,,$28.73,$0.00,1,0,1,20170101,,
90471,CPT,IM ADM PRQ ID SUBQ/IM NJXS 1 VACCINE,,30,,,$341.83,$0.00,1,0,1,20170101,,
90472,CPT,IM ADM PRQ ID SUBQ/IM NJXS EA VACCINE,,30,,,$61.24,$0.00,1,0,1,20170101,,
90473,CPT,IM ADM INTRANSL/ORAL 1 VACCINE,,30,,,$341.83,$0.00,1,0,1,20170101,,
90474,CPT,IM ADM INTRANSL/ORAL EA VACCINE,,30,,,$43.25,$0.00,1,0,1,20170101,,
90476,CPT,ADENOVIRUS VACCINE TYPE 4 LIVE ORAL,,30,,,$95.22,$0.00,1,0,1,20170101,,
90581,CPT,ANTHRAX VACCINE SUBCUTANEOUS/IM USE,,30,,,$568.02,$0.00,1,0,1,20170101,,
90585,CPT,BACILLUS CALMETTE-GUERIN VACC FOR TB LIVE PERQ,,30,,,"$1,202.38",$0.00,1,0,1,20170101,,
90586,CPT,BACILLUS CALMETTE-GUERIN VACCINE INTRAVESICAL,,30,,,$820.26,$0.00,1,0,1,20170101,,
90620,CPT,MENB RECOMBINANT PROT W/OUT MEMBR VESIC VACC IM,,30,,,$933.11,$0.00,1,0,1,20170101,,
90621,CPT,MENB RECOMBINANT LIPOPROTEIN VACCINE IM,,30,,,$831.08,$0.00,1,0,1,20170101,,
90630,CPT,INFLUENZA VACC IIV4 SPLIT VIRUS PRSRV FREE ID,,30,,,$38.93,$0.00,1,0,1,20170101,,
90632,CPT,HEPA VACCINE ADULT DOSE FOR INTRAMUSCULAR USE,,30,,,$205.36,$0.00,1,0,1,20170101,,
90633,CPT,HEPA VACCINE 2 DOSE SCHEDULE PED/ADOLESC IM USE,,30,,,$126.11,$0.00,1,0,1,20170101,,
90634,CPT,HEPA VACCINE 3 DOSE SCHEDULE PED/ADOLESC IM USE,,30,,,$192.10,$0.00,1,0,1,20170101,,
90636,CPT,HEPATITIS A & B VACCINE HEPA-HEPB ADULT IM,,30,,,$330.44,$0.00,1,0,1,20170101,,
90644,CPT,HIB-MENCY VACC 4 DOSE SCHEDULE 2-18 MONTHS IM,,30,,,$245.92,$0.00,1,0,1,20170101,,
90647,CPT,HIB PRP-OMP VACCINE 3 DOSE SCHEDULE IM USE,,30,,,$160.57,$0.00,1,0,1,20170101,,
90648,CPT,HIB PRP-T VACCINE 4 DOSE SCHEDULE IM USE,,30,,,$154.78,$0.00,1,0,1,20170101,,
90649,CPT,4VHPV VACCINE 3 DOSE SCHEDULE FOR IM USE,,30,,,$479.01,$0.00,1,0,1,20170101,,
90650,CPT,2VHPV VACCINE 3 DOSE SCHEDULE FOR IM USE,,30,,,$622.67,$0.00,1,0,1,20170101,,
90651,CPT,9VHPV VACCINE 3 DOSE SCHEDULE FOR IM USE,,30,,,$497.80,$0.00,1,0,1,20170101,,
90653,CPT,IIV ADJUVANTED VACCINE FOR INTRAMUSCULAR USE,,30,,,$65.44,$0.00,1,0,1,20170101,,
90654,CPT,INFLUENZA VACC IIV3 SPLIT VIRUS PRSRV FREE ID,,30,,,$41.82,$0.00,1,0,1,20170101,,
90655,CPT,IIV3 VACC PRESRV FREE CHILD 6-35 MONTHS IM USE,,30,,,$42.37,$0.00,1,0,1,20170101,,
90656,CPT,IIV3 VACC PRESERVATIVE FREE 3 YRS & OLDER IM USE,,30,,,$67.66,$0.00,1,0,1,20170101,,
90657,CPT,IIV3 VACCINE TO CHILD 6-35 MONTHS FOR IM USE,,30,,,$37.63,$0.00,1,0,1,20170101,,
90658,CPT,IIV3 VACCINE 3 YRS & OLDER FOR IM USE,,30,,,$36.89,$0.00,1,0,1,20170101,,
90660,CPT,LAIV3 VACCINE LIVE FOR INTRANASAL USE,,30,,,$154.32,$0.00,1,0,1,20170101,,
90661,CPT,CCIIV3 VACCINE PRESERVATIVE FREE FOR IM USE,,30,,,$65.52,$0.00,1,0,1,20170101,,
90662,CPT,IIV VACCINE PRESERV FREE INCREASED AG COUNT IM,,30,,,$78.91,$0.00,1,0,1,20170101,,
90664,CPT,LAIV VACCINE PANDEMIC FORMULA FOR INTRANASAL USE,,30,,,$150.70,$0.00,1,0,1,20170101,,
90666,CPT,INFLUENZA VACCINE PANDEMIC SPLT PRSRV FREE IM,,30,,,$149.87,$0.00,1,0,1,20170101,,
90667,CPT,IIV VACCINE PANDEMIC ADJUVANT FOR IM USE,,30,,,$149.87,$0.00,1,0,1,20170101,,
90668,CPT,IIV VACCINE PANDEMIC FOR INTRAMUSCULAR USE,,30,,,$36.79,$0.00,1,0,1,20170101,,
90670,CPT,PCV13 VACCINE FOR INTRAMUSCULAR USE,,30,,,$440.67,$0.00,1,0,1,20170101,,
90672,CPT,LAIV4 VACCINE FOR INTRANASAL USE,,30,,,$56.65,$0.00,1,0,1,20170101,,
90673,CPT,RIV3 VACCINE PRESERVATIVE FREE FOR IM USE,,30,,,$69.36,$0.00,1,0,1,20170101,,
90675,CPT,RABIES VACCINE INTRAMUSCULAR,,30,,,"$1,254.43",$0.00,1,0,1,20170101,,
90676,CPT,RABIES VACCINE INTRADERMAL,,30,,,"$1,108.50",$0.00,1,0,1,20170101,,
90680,CPT,RV5 VACCINE 3 DOSE SCHEDULE LIVE FOR ORAL USE,,30,,,$427.26,$0.00,1,0,1,20170101,,
90681,CPT,RV1 VACCINE 2 DOSE SCHEDULE LIVE FOR ORAL USE,,30,,,$520.82,$0.00,1,0,1,20170101,,
90685,CPT,IIV4 PRESRV FREE VACC CHILD 6-35 MO FOR IM USE,,30,,,$93.75,$0.00,1,0,1,20170101,,
90686,CPT,IIV4 VACC PRESRV FREE 3 YRS & OLDER IM USE,,30,,,$77.50,$0.00,1,0,1,20170101,,
90687,CPT,IIV4 VACCINE CHILD 6-35 MO FOR IM USE,,30,,,$53.32,$0.00,1,0,1,20170101,,
90688,CPT,IIV4 VACCINE 3 YRS & OLDER FOR IM USE,,30,,,$51.01,$0.00,1,0,1,20170101,,
90690,CPT,TYPHOID VACCINE LIVE ORAL,,30,,,$115.89,$0.00,1,0,1,20170101,,
90691,CPT,TYPHOID VACCINE VI CAPSULAR POLYSACCHARIDE IM,,30,,,$206.09,$0.00,1,0,1,20170101,,
90696,CPT,DTAP-IPV VACCINE CHILD 4-6 YRS FOR IM USE,,30,,,$158.98,$0.00,1,0,1,20170101,,
90697,CPT,DTAP-IPV-HIB-HEPB VACCINE INTRAMUSCULAR,,30,,,$244.52,$0.00,1,0,1,20170101,,
90698,CPT,DTAP-IPV/HIB VACCINE FOR INTRAMUSCULAR USE,,30,,,$342.34,$0.00,1,0,1,20170101,,
90700,CPT,DIPHTH TETANUS TOX ACELL PERTUSSIS VACC<7 YR IM,,30,,,$232.35,$0.00,1,0,1,20170101,,
90702,CPT,DT VACCINE YOUNGER THAN 7 YRS FOR IM USE,,30,,,$208.52,$0.00,1,0,1,20170101,,
90707,CPT,MEASLES MUMPS RUBELLA VIRUS VACCINE LIVE SUBQ,,30,,,$262.85,$0.00,1,0,1,20170101,,
90710,CPT,MEASLES MUMPS RUBELLA VARICELLA VACC LIVE SUBQ,,30,,,$463.48,$0.00,1,0,1,20170101,,
90713,CPT,POLIOVIRUS VACCINE INACTIVATED SUBQ/IM,,30,,,$191.00,$0.00,1,0,1,20170101,,
90714,CPT,TD VACCINE PRSRV FREE 7 YRS OR OLDER FOR IM USE,,30,,,$151.79,$0.00,1,0,1,20170101,,
90715,CPT,TDAP VACCINE 7 YRS/> IM,,30,,,$244.81,$0.00,1,0,1,20170101,,
90716,CPT,VAR VACCINE LIVE FOR SUBCUTANEOUS USE,,30,,,$338.41,$0.00,1,0,1,20170101,,
90717,CPT,YELLOW FEVER VACCINE LIVE SUBQ,,30,,,$288.91,$0.00,1,0,1,20170101,,
90723,CPT,DTAP-HEPB-IPV VACCINE INTRAMUSCULAR,,30,,,$262.53,$0.00,1,0,1,20170101,,
90732,CPT,PPSV23 VACCINE 2 YRS OR OLDER FOR SUBQ/IM USE,,30,,,$304.01,$0.00,1,0,1,20170101,,
90733,CPT,MPSV4 VACCINE GROUPS ACYW-135 SUBQ USE,,30,,,$535.17,$0.00,1,0,1,20170101,,
90734,CPT,MENACWY CONJUGATE VACCINE GROUPS ACYW-135 IM USE,,30,,,$469.16,$0.00,1,0,1,20170101,,
90736,CPT,ZOSTER VACCINE HZV LIVE FOR SUBCUTANEOUS USE,,30,,,$425.02,$0.00,1,0,1,20170101,,
90738,CPT,JAPANESE ENCEPHALITIS VACCINE INACTIVATED IM,,30,,,$749.76,$0.00,1,0,1,20170101,,
90739,CPT,HEPB VACCINE ADULT 2 DOSE SCHEDULE FOR IM USE,,30,,,$559.81,$0.00,1,0,1,20170101,,
90740,CPT,HEPB VACCINE DIALYSIS/IMMUNSUP PAT 3 DOSE IM,,30,,,"$1,971.50",$0.00,1,0,1,20170101,,
90743,CPT,HEPB VACCINE ADOLESCENT 2 DOSE SCHEDULE IM,,30,,,$255.39,$0.00,1,0,1,20170101,,
